@relation 'HTS data set-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 118'

@attribute feature7 numeric
@attribute feature236 numeric
@attribute feature10 numeric
@attribute feature239 numeric
@attribute feature124 numeric
@attribute feature2 numeric
@attribute feature241 numeric
@attribute feature9 numeric
@attribute feature3 numeric
@attribute feature125 numeric
@attribute feature244 numeric
@attribute feature165 numeric
@attribute feature195 numeric
@attribute feature242 numeric
@attribute feature4 numeric
@attribute feature225 numeric
@attribute feature132 numeric
@attribute feature237 numeric
@attribute feature5 numeric
@attribute feature128 numeric
@attribute feature6 numeric
@attribute feature129 numeric
@attribute feature127 numeric
@attribute feature130 numeric
@attribute feature162 numeric
@attribute feature171 numeric
@attribute feature240 numeric
@attribute feature122 numeric
@attribute feature60 numeric
@attribute feature172 numeric
@attribute feature223 numeric
@attribute feature193 numeric
@attribute feature54 numeric
@attribute feature346 numeric
@attribute feature111 numeric
@attribute feature8 numeric
@attribute feature196 numeric
@attribute feature166 numeric
@attribute feature235 numeric
@attribute feature164 numeric
@attribute feature121 numeric
@attribute feature226 numeric
@attribute feature345 numeric
@attribute feature163 numeric
@attribute feature14 numeric
@attribute feature136 numeric
@attribute feature202 numeric
@attribute feature113 numeric
@attribute feature234 numeric
@attribute feature83 numeric
@attribute feature51 numeric
@attribute feature84 numeric
@attribute feature201 numeric
@attribute feature81 numeric
@attribute feature138 numeric
@attribute feature16 numeric
@attribute feature233 numeric
@attribute feature114 numeric
@attribute feature59 numeric
@attribute feature315 numeric
@attribute feature13 numeric
@attribute feature53 numeric
@attribute feature50 numeric
@attribute feature91 numeric
@attribute feature316 numeric
@attribute feature92 numeric
@attribute feature232 numeric
@attribute feature203 numeric
@attribute feature161 numeric
@attribute feature192 numeric
@attribute feature126 numeric
@attribute feature168 numeric
@attribute feature238 numeric
@attribute feature107 numeric
@attribute feature150 numeric
@attribute feature38 numeric
@attribute feature167 numeric
@attribute feature231 numeric
@attribute feature131 numeric
@attribute feature135 numeric
@attribute feature243 numeric
@attribute feature331 numeric
@attribute feature115 numeric
@attribute feature204 numeric
@attribute feature229 numeric
@attribute feature170 numeric
@attribute feature180 numeric
@attribute feature55 numeric
@attribute feature85 numeric
@attribute feature210 numeric
@attribute feature68 numeric
@attribute feature160 numeric
@attribute feature227 numeric
@attribute feature198 numeric
@attribute feature197 numeric
@attribute feature98 numeric
@attribute feature175 numeric
@attribute feature66 numeric
@attribute feature194 numeric
@attribute feature90 numeric
@attribute feature145 numeric
@attribute feature96 numeric
@attribute feature221 numeric
@attribute feature205 numeric
@attribute feature89 numeric
@attribute feature120 numeric
@attribute feature152 numeric
@attribute feature285 numeric
@attribute feature228 numeric
@attribute feature173 numeric
@attribute feature61 numeric
@attribute feature219 numeric
@attribute feature119 numeric
@attribute feature190 numeric
@attribute feature191 numeric
@attribute feature182 numeric
@attribute feature36 numeric
@attribute feature52 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.006132,0.006228,0.006699,0.009308,0.006072,0.005923,0.006268,0.00557,0.000185,0.000458,0.009308,3.729749,3.675014,0.000802,0.005371,3.640346,0.009308,0.000572,0.006699,1.619684,1.165164,0.006377,0.009308,0.001032,0.735379,-0.245396,2.758099,0.007891,0.549129,0.633771,1.102369,1.051646,3.582579,0.008616,0.903535,0.000195,1.97155,2.611905,19.294697,0.807345,0.012499,1.661063,0.011067,1.00862,0.001461,0.002069,0.481146,7.310948,0.003865,7.3373,1.087736,2.782101,-0.123712,0.928517,0.009781,0.009781,0.00955,2.421016,-0.121404,0.004508,0.007089,7.482723,0.547953,0.005325,0.003686,0.003293,0.2816,0.005252,0.477245,0.491941,0.005371,1.716792,0.005509,0.212965,6.661044,10.397537,1.477569,-0.038189,0.005509,0.00541,0.005509,0.213397,1.848233,0.002479,0.775362,0.777049,6.920423,1.999362,1.903856,7.210371,10.679063,0.265783,1.443099,1.7684,1.472564,10.74766,0.13463,2.957724,0.768884,0.325592,0.193939,3.056129,1.161854,0.085648,-0.038076,0.209361,2.13212,0.001317,1.822032,0.001505,0.002524,0.147381,-0.0151,0.243041,0.838805,2.30543,3.033225,0.6543,9
0.007527,0.006867,0.008515,0.008606,0.007598,0.008309,0.006871,0.006516,0.000879,0.001174,0.008484,8.231517,8.350948,0.000995,0.006516,8.464465,0.008209,0.000925,0.011048,1.539147,1.332296,0.006387,0.011048,0.00097,0.930619,-0.558261,2.844556,0.088205,0.893766,0.932108,2.415772,2.385607,9.333756,0.083755,2.78353,0.000542,8.245398,8.859627,20.147341,0.845203,0.151963,7.648937,0.155108,2.376693,0.001539,0.00219,0.883282,7.7917,0.043293,7.654668,2.574184,8.60553,-0.415444,2.667485,0.010529,0.010529,0.09624,7.880793,-0.43625,0.038345,0.007312,7.504418,0.886697,0.039365,0.031036,0.029373,0.834264,0.028249,0.325445,0.860367,0.004852,2.591796,0.004852,0.056824,6.345258,9.65889,2.373916,-0.325359,0.004852,0.00553,0.004852,0.06829,2.374219,0.025816,0.509487,0.647419,6.534942,2.445781,2.426108,6.741942,9.933633,0.112747,2.378134,2.82059,2.417407,10.106943,0.162948,2.677348,0.750086,0.817514,0.210785,2.621461,1.037037,0.122287,-0.297045,0.736465,2.076493,0.006717,2.952249,0.002705,0.005414,0.044272,-0.208171,0.089227,0.649627,2.185611,2.946122,0.76854,4
0.009066,0.008236,0.011032,0.011612,0.009237,0.010047,0.008202,0.006561,0.000959,0.001599,0.011612,10.525457,10.771266,0.001665,0.006561,10.940394,0.011612,0.001613,0.012177,1.635767,1.450584,0.007538,0.012177,0.001699,0.901212,-0.432643,3.059419,0.044224,0.841381,0.895986,2.844871,2.910955,6.426047,0.045029,2.264822,0.001096,10.069569,12.097342,16.958007,0.743605,0.123669,8.443079,0.12509,3.167845,0.001707,0.002448,0.775423,11.439024,0.031294,11.316132,1.992542,5.456546,-0.251583,2.107009,0.011398,0.011398,0.064209,4.515591,-0.362474,0.020077,0.007803,11.152956,0.842785,0.018023,0.014726,0.014423,0.671319,0.007986,0.62972,0.721114,0.005219,2.938467,0.005219,0.031428,6.842387,9.682519,2.50464,-0.165187,0.005219,0.006033,0.005219,0.026292,2.077398,0.005264,1.14552,0.851261,7.139782,2.27535,2.185515,7.399224,9.963738,0.075264,2.335972,3.195044,2.426253,10.09502,0.105993,2.596862,0.587744,0.671136,0.159439,2.683369,2.956474,0.077386,-0.175324,0.472977,2.217972,0.007426,3.301017,0.007381,0.009236,0.025867,-0.073866,0.05909,1.637448,2.364888,2.767829,0.742716,4
0.007653,0.00782,0.008865,0.01091,0.007405,0.007021,0.007764,0.00676,0.000454,0.000698,0.01091,5.467401,5.399154,0.000768,0.00618,5.30987,0.01091,0.000661,0.008865,1.983887,1.438697,0.007873,0.01091,0.000906,0.863406,-0.425372,3.385077,0.023912,0.744595,0.854031,1.344669,1.378884,5.761839,0.022977,1.64716,0.000492,4.837366,5.264844,24.170611,0.814176,0.020064,4.272412,0.021816,1.406039,0.000654,0.000999,0.744158,5.609486,0.003426,5.625228,1.73939,4.504096,-0.264263,1.632284,0.00705,0.00705,0.021226,3.917855,-0.250043,0.005182,0.005317,5.788371,0.739496,0.005422,0.00419,0.003537,0.605514,0.004407,0.389268,0.747973,0.006012,2.409665,0.006012,0.050991,6.2982,9.060176,2.12512,-0.151337,0.006012,0.004494,0.006012,0.052935,2.060898,0.000553,0.540688,0.693463,6.521052,2.217042,2.120138,6.765755,9.290193,0.117783,2.070128,2.638114,2.119088,9.387352,0.108547,1.947664,0.726163,0.543938,0.158763,2.02979,1.124103,0.071248,-0.111218,0.430441,2.204806,0.002233,2.781029,0.001804,0.001797,0.021201,-0.064933,0.093116,0.710057,2.321466,2.083111,0.704077,1
0.014234,0.013428,0.016831,0.017853,0.013371,0.013389,0.013634,0.011505,0.001096,0.001806,0.017609,9.54991,9.526605,0.002352,0.011063,9.526302,0.017609,0.002275,0.017014,2.908217,2.220508,0.013219,0.017853,0.002816,0.872631,-0.398604,5.071824,0.140946,0.779721,0.871691,1.872425,2.021716,7.628423,0.145892,2.003701,0.001265,7.102549,8.214989,33.17966,0.758514,0.090655,6.130441,0.094146,2.175181,0.001186,0.001819,0.716374,7.250262,0.141295,7.14052,1.998815,6.743488,-0.202968,1.997459,0.009049,0.009049,0.138349,6.082919,-0.260395,0.055029,0.006897,7.116652,0.776196,0.055871,0.104472,0.103547,0.583936,0.035715,0.562105,0.705223,0.008179,2.854425,0.008179,0.031242,6.986902,10.573019,2.417431,-0.117992,0.008179,0.005353,0.008179,0.033898,2.294183,0.060013,0.844948,0.809332,7.262229,2.379435,2.333713,7.554881,10.826756,0.080018,2.284755,3.155927,2.360507,10.940838,0.109236,2.796623,0.632745,0.593896,0.157752,2.915634,1.924886,0.074716,-0.120711,0.495653,2.268088,0.011952,3.265643,0.011107,0.013596,0.039315,-0.078796,0.05845,1.242186,2.402037,2.878775,0.682903,3
0.00897,0.008379,0.010605,0.010605,0.008562,0.008797,0.00821,0.00763,0.000735,0.000869,0.010605,9.80126,9.890187,0.001136,0.00737,9.933927,0.009628,0.000926,0.010986,1.797116,1.52488,0.00768,0.010986,0.001102,0.848041,-0.389523,3.28394,0.143429,0.836622,0.851634,1.632278,1.623057,10.032123,0.150178,2.711408,0.000662,5.426556,6.157617,23.409644,0.771429,0.066931,4.87906,0.069349,1.661512,0.000597,0.000915,0.716469,7.442209,0.076145,7.351909,2.697931,9.110912,-0.219007,2.681629,0.00618,0.00618,0.039411,8.123122,-0.32497,0.02126,0.00503,7.320677,0.8379,0.01972,0.03871,0.038791,0.588798,0.006539,0.506401,0.68498,0.005692,2.670826,0.005692,0.022675,6.676285,10.408172,2.286104,-0.129466,0.005692,0.004223,0.005692,0.026215,2.393565,0.02383,0.647228,0.77018,6.88785,2.484551,2.440722,7.118799,10.630101,0.097206,2.194677,2.917122,2.24319,10.743098,0.138597,2.851998,0.655769,0.677371,0.183702,2.920207,1.522358,0.100378,-0.165164,0.528881,2.148619,0.003836,3.048546,0.00231,0.003662,0.029634,-0.087761,0.073038,1.014656,2.259336,2.904056,0.699017,3
0.020817,0.016792,0.025849,0.025849,0.018328,0.020661,0.016114,0.015213,0.002458,0.005073,0.025574,11.338592,11.507668,0.006273,0.015213,11.634311,0.021912,0.005791,0.025879,2.504952,2.768628,0.012846,0.025879,0.005758,0.935418,-0.488356,5.221073,0.306495,0.836262,0.916073,3.885937,3.919245,12.262104,0.332701,3.342491,0.002956,12.672476,14.502066,36.52163,0.771721,0.265708,10.72067,0.147596,3.968097,0.004533,0.004178,0.810337,8.718802,0.16702,8.879234,3.235525,9.664355,-0.285744,3.169788,0.019791,0.019791,0.145914,6.486651,-0.309756,0.090616,0.009238,9.048684,0.841316,0.107749,0.132846,0.12371,0.688194,0.104367,0.518259,0.819539,0.005371,2.784989,0.005371,0.519073,4.328367,6.892105,2.464005,-0.171565,0.005371,0.006183,0.005371,0.569135,2.275294,0.074817,0.990689,0.784222,4.493584,2.542225,2.427737,4.669363,7.395435,0.082376,2.366128,3.113767,2.43436,7.74376,0.291232,5.075746,0.603029,0.610875,0.370352,5.363742,2.619818,0.225571,-0.121005,0.49677,1.672124,0.017746,3.275945,0.013115,0.008337,0.256156,-0.074522,0.057838,1.400626,1.83623,5.066827,0.629342,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0.007011,0.00636,0.009705,0.009705,0.007527,0.008601,0.006527,0.006027,0.001653,0.001703,0.009705,5.299785,5.418765,0.000803,0.006027,5.541854,0.006897,0.000549,0.014115,1.618402,1.556496,0.006039,0.014115,0.000406,0.922721,-0.553569,3.198108,0.428068,0.886966,0.915014,2.38576,2.381335,10.45507,0.39615,2.956015,0.000716,8.618013,9.134926,20.484367,0.855156,0.547495,8.011344,0.497025,2.377043,0.00089,0.001376,0.843385,6.573201,0.245501,6.433767,2.830537,9.399434,-0.377051,2.898477,0.008209,0.008209,0.335763,8.304904,-0.4429,0.084799,0.00599,6.273843,0.886877,0.092213,0.05865,0.030319,0.757901,0.035278,0.367158,0.810761,0.005219,2.371243,0.005219,0.168668,6.417149,9.07995,2.13872,-0.258239,0.005295,0.004874,0.005295,0.184204,2.31224,0.039873,0.897047,0.683907,6.602277,2.315711,2.350907,6.8036,9.288622,0.155578,2.2331,2.672869,2.237754,9.393832,0.129701,2.189687,0.754826,0.778999,0.174202,2.19197,1.525292,0.094014,-0.264801,0.670322,2.160614,0.01678,2.880002,0.008887,0.012999,0.123604,-0.167923,0.116084,0.900655,2.259617,2.362988,0.780359,6
0.011228,0.008764,0.014817,0.014817,0.010556,0.012621,0.008633,0.009064,0.001128,0.0026,0.014817,9.742045,10.020389,0.002629,0.009064,10.25593,0.009369,0.002082,0.015213,1.48838,1.785244,0.006704,0.015213,0.001018,0.937284,-0.491672,3.254734,0.186332,0.84122,0.926519,3.470493,3.748293,6.833483,0.177288,1.717377,0.001561,14.597498,16.488864,22.436179,0.760302,0.007611,12.698794,0.001825,4.120725,0.004547,0.004196,0.830958,10.634225,0.101811,10.63451,1.772012,5.682926,-0.296999,1.671748,0.02179,0.02179,0.043001,4.998829,-0.356158,0.008883,0.008935,10.52573,0.810017,0.016174,0.023274,0.029991,0.710573,0.017355,0.540059,0.814862,0.005386,2.972147,0.005386,0.900386,4.024374,5.864627,2.589175,-0.179772,0.005386,0.006205,0.005386,0.815256,2.177874,0.005434,1.282655,0.788729,4.1266,2.312908,2.237593,4.2397,6.128294,0.067807,2.539324,3.318172,2.568915,6.354546,0.326701,3.997709,0.603651,0.689377,0.383809,4.047159,2.953558,0.271827,-0.189592,0.583347,1.626368,0.007728,3.516506,0.009737,0.004018,0.460415,-0.123952,0.049303,1.515884,1.736017,3.988001,0.732406,8
0.007522,0.006338,0.009277,0.009277,0.007896,0.009729,0.00651,0.00528,0.002464,0.002554,0.009277,4.814089,4.970676,0.001325,0.00528,5.124345,0.007523,0.001088,0.01825,1.201999,1.165942,0.005697,0.01825,0.00069,0.920844,-0.523422,2.356588,0.317333,0.871349,0.898326,2.492821,2.385465,9.004094,0.242361,2.901098,0.001153,8.344511,8.776984,15.230365,0.845346,0.352643,7.664503,0.304278,2.305707,0.001566,0.001887,0.798328,7.025342,0.172229,6.893293,2.507117,8.234345,-0.317123,2.702926,0.009155,0.009155,0.214521,7.363056,-0.428595,0.072653,0.006537,6.688633,0.887579,0.065058,0.018489,0.043059,0.66388,0.027667,0.362411,0.792068,0.004898,2.311299,0.004898,0.149415,6.04527,10.119714,2.071407,-0.179389,0.00499,0.004929,0.00499,0.141732,2.26101,0.009443,0.962932,0.686422,6.318762,2.196688,2.246253,6.630751,10.540854,0.162679,2.212517,2.673445,2.173452,10.619863,0.170791,3.992813,0.716275,0.722733,0.245207,4.029834,1.87915,0.107745,-0.216169,0.550559,2.011398,0.010671,2.92358,0.004793,0.018229,0.097202,-0.104702,0.111357,0.972848,2.212798,4.309328,0.786271,6
0.007655,0.006719,0.008621,0.008621,0.007946,0.00943,0.006696,0.005905,0.001865,0.001988,0.008621,5.15576,5.303437,0.001053,0.005905,5.443611,0.007523,0.000867,0.016693,1.310765,1.18645,0.005985,0.016693,0.000586,0.904914,-0.49706,2.477577,0.453216,0.840404,0.893455,1.947431,1.93383,7.335032,0.400389,2.320077,0.000649,6.908901,7.462835,17.779706,0.83682,0.477118,6.200778,0.413666,1.944193,0.001183,0.001554,0.790677,6.734432,0.244988,6.587065,2.042885,6.377301,-0.302146,2.160772,0.008804,0.008804,0.277497,5.298827,-0.379311,0.114082,0.006081,6.390293,0.85013,0.141635,0.073729,0.091223,0.664129,0.072172,0.372811,0.763003,0.00502,2.415432,0.00502,0.163076,5.550691,9.20728,2.161894,-0.177586,0.005035,0.004677,0.005035,0.140519,2.154074,0.022868,0.777031,0.694829,5.755788,2.189711,2.193622,5.986032,9.460475,0.133316,2.191752,2.74651,2.230986,9.548229,0.190549,2.79937,0.699465,0.643264,0.255409,2.855191,1.706415,0.132646,-0.161047,0.431545,1.966156,0.01299,2.972382,0.00829,0.018592,0.103404,-0.060529,0.087323,0.929564,2.1323,2.883656,0.770981,6
0.008071,0.006796,0.010712,0.010864,0.00873,0.011047,0.006862,0.005524,0.00241,0.002906,0.010727,6.010384,6.191413,0.001516,0.005524,6.371235,0.008621,0.001382,0.017777,1.22623,1.14612,0.005953,0.017777,0.000943,0.932138,-0.52141,2.360388,0.305934,0.859371,0.92329,3.223664,3.218683,9.059038,0.337417,2.792733,0.001185,11.76837,12.464756,17.145968,0.812678,0.179444,10.819037,0.20612,3.217547,0.001667,0.001954,0.835729,8.97335,0.252035,8.767723,2.528706,7.588122,-0.322803,2.624613,0.009979,0.009979,0.158585,6.083046,-0.36516,0.159598,0.006625,8.505802,0.851549,0.169351,0.052169,0.046147,0.735235,0.10079,0.437817,0.816335,0.004883,2.710704,0.004883,0.127348,5.477904,9.161392,2.400374,-0.207329,0.004883,0.004949,0.004883,0.108197,2.288783,0.030793,0.939971,0.74709,5.680552,2.460617,2.394519,5.908277,9.566571,0.101187,2.456121,3.10799,2.454997,9.718274,0.2179,3.564234,0.659631,0.655054,0.285242,3.720005,2.232836,0.157316,-0.150632,0.499455,1.895776,0.01383,3.354326,0.013061,0.013146,0.069833,-0.075571,0.066237,1.190135,2.080069,3.7972,0.721466,6
0.011213,0.009761,0.011994,0.012146,0.010509,0.011289,0.008806,0.008911,0.000506,0.001588,0.012024,13.643459,13.801855,0.002693,0.008911,13.898743,0.0112,0.00188,0.012421,1.618067,1.872541,0.007066,0.012421,0.002209,0.882424,-0.417159,3.451881,0.067873,0.710969,0.832924,2.507452,2.425253,4.611043,0.078817,1.464437,0.00065,6.290076,7.694933,24.196658,0.793449,0.034089,5.252967,0.040001,2.363658,0.003781,0.003768,0.688434,11.798178,0.032119,11.841567,1.437988,3.922384,-0.229784,1.466022,0.01677,0.01677,0.009292,3.429546,-0.22777,0.022336,0.008645,11.883181,0.711031,0.012687,0.02723,0.025488,0.533239,0.018224,0.535568,0.705258,0.004074,2.203056,0.004074,0.647939,5.051676,7.445733,1.927746,-0.119151,0.004074,0.006258,0.004074,0.553256,1.988125,0.013267,1.253713,0.816928,5.19249,2.112241,2.030677,5.346929,7.760125,0.182413,1.850627,2.34071,1.898089,7.956376,0.217187,5.145912,0.7008,0.515328,0.273056,5.199259,2.099834,0.168189,-0.0993,0.374856,1.940364,0.004363,2.408275,0.004432,0.005538,0.317303,-0.048742,0.15245,1.270753,2.054495,5.223802,0.697539,8
0.007853,0.006965,0.00853,0.008728,0.008457,0.010101,0.006984,0.006928,0.002267,0.00231,0.008728,5.287533,5.437535,0.000938,0.006928,5.577891,0.007752,0.000685,0.017853,1.26833,1.130831,0.00631,0.017853,0.00054,0.913915,-0.511925,2.381628,0.636636,0.856006,0.899273,2.243733,2.225374,10.529066,0.618402,3.117466,0.000351,8.050263,8.52316,15.553887,0.839098,0.49695,7.486593,0.482147,2.213905,0.001583,0.001885,0.815632,6.330026,0.392121,6.118746,2.822737,9.464501,-0.33513,2.937787,0.010468,0.010468,0.310983,8.031956,-0.383207,0.082477,0.00662,5.894853,0.868228,0.097454,0.109045,0.143793,0.730797,0.05299,0.383554,0.789758,0.005173,2.395847,0.005173,0.230245,5.369496,8.070836,2.15031,-0.229537,0.005173,0.005076,0.005173,0.223773,2.34947,0.050065,0.842387,0.704995,5.569781,2.342127,2.363288,5.789994,8.423146,0.15206,2.249264,2.702053,2.237556,8.587302,0.172206,3.311748,0.712776,0.690814,0.232899,3.51266,1.704314,0.121714,-0.184465,0.549614,2.02803,0.019454,2.90924,0.01641,0.021397,0.129168,-0.099925,0.106799,0.946258,2.173518,3.357466,0.732927,6
0.007488,0.007036,0.00856,0.008896,0.008039,0.008866,0.007057,0.006134,0.001265,0.00144,0.008804,6.773714,6.875084,0.000881,0.006134,6.969463,0.008804,0.000833,0.013092,1.759396,1.482719,0.006715,0.013092,0.00094,0.904104,-0.513666,3.218128,0.079464,0.86272,0.913418,2.077191,2.104843,8.173162,0.065546,2.148654,0.000537,7.977205,8.540459,22.232197,0.823172,0.070897,7.427288,0.073029,2.174905,0.001121,0.001765,0.853285,7.778849,0.043828,7.658597,2.170723,7.077733,-0.368954,2.156856,0.008865,0.008865,0.097904,5.970713,-0.404387,0.105271,0.006693,7.493019,0.845205,0.11058,0.023133,0.016642,0.795497,0.07676,0.436442,0.780724,0.005249,2.571282,0.005249,0.044294,7.175982,10.4363,2.306099,-0.281333,0.005249,0.005315,0.005249,0.049958,2.26569,0.028866,0.930049,0.747941,7.420067,2.261492,2.306368,7.687961,10.66977,0.118382,2.375341,2.816197,2.377015,10.751247,0.113064,2.26607,0.724097,0.735474,0.160452,2.27613,1.662338,0.076068,-0.229305,0.625738,2.193303,0.004007,2.973662,0.003269,0.000268,0.058668,-0.1452,0.089743,1.006522,2.313062,2.534797,0.774666,6
0.006793,0.00595,0.007797,0.00827,0.008112,0.010113,0.006063,0.006088,0.002423,0.002777,0.00827,5.837701,6.027171,0.000858,0.006088,6.227719,0.006653,0.000561,0.016327,1.318822,1.20911,0.00545,0.016327,0.000406,0.94971,-0.545354,2.522103,0.174004,0.912663,0.926017,3.813323,3.792087,13.393809,0.173291,3.982058,0.00045,14.072034,14.684666,17.778622,0.826857,0.230615,13.096352,0.238156,3.774068,0.001493,0.002045,0.851751,8.15875,0.122725,7.93994,3.624844,11.861258,-0.356012,3.770879,0.009552,0.009552,0.148409,10.398266,-0.459339,0.072824,0.006942,7.650611,0.912565,0.06951,0.065628,0.064775,0.762652,0.037628,0.378818,0.865505,0.004715,2.597117,0.004715,0.115006,6.657509,10.42548,2.319844,-0.236632,0.004715,0.00531,0.004715,0.116861,2.519731,0.024136,0.832798,0.696685,6.896447,2.570499,2.5762,7.161226,10.767267,0.122546,2.454739,2.983159,2.425144,10.894438,0.158064,3.515302,0.680695,0.799308,0.215227,3.675371,1.993391,0.109789,-0.262315,0.68335,2.02548,0.018239,3.246536,0.011595,0.017416,0.083067,-0.160877,0.079883,1.01482,2.188167,3.545337,0.74007,6
0.00722,0.006639,0.008881,0.008881,0.007796,0.008711,0.006955,0.005707,0.001195,0.00145,0.008881,7.954493,8.127909,0.000832,0.0056,8.289578,0.008576,0.000655,0.011002,1.650065,1.49456,0.00668,0.011002,0.000768,0.954077,-0.551886,3.122911,0.063799,0.909194,0.941181,4.940387,4.812992,11.544776,0.045738,3.383766,0.000765,16.972929,17.41834,17.439811,0.808772,0.019238,16.105898,0.042323,4.628127,0.000833,0.001188,0.896762,11.032685,0.031074,10.812947,3.313337,10.199486,-0.414876,3.38767,0.00737,0.00737,0.010274,8.806131,-0.466071,0.02403,0.005548,10.539151,0.917956,0.006601,0.022907,0.015112,0.842167,0.010444,0.428931,0.899807,0.005447,2.843459,0.005447,0.059672,6.904919,9.641946,2.560215,-0.315356,0.005615,0.004688,0.0056,0.063374,2.379679,0.014272,0.871216,0.73542,7.157775,2.49273,2.442888,7.389182,9.894618,0.079963,2.588195,3.107498,2.589188,10.030616,0.088613,2.954176,0.694768,0.823251,0.128119,3.069613,1.822999,0.061047,-0.300661,0.740386,2.333898,0.006952,3.29725,0.003316,0.004572,0.010325,-0.209767,0.061032,0.98517,2.420311,2.883049,0.762573,5
0.007579,0.006979,0.009354,0.009491,0.007945,0.0085,0.007292,0.006577,0.000971,0.001134,0.009491,8.145503,8.314983,0.000699,0.006577,8.493279,0.009491,0.000527,0.010636,1.905074,1.72047,0.007082,0.010636,0.000808,0.929545,-0.478413,3.442023,0.134067,0.884112,0.919967,3.604685,3.654902,14.238077,0.021698,3.9878,0.000471,13.988303,14.536018,15.361257,0.771854,0.034955,13.195122,0.018772,3.701012,0.000802,0.001307,0.856333,9.133907,0.053699,9.013053,3.731565,14.032622,-0.335361,3.853932,0.007996,0.007996,0.022997,13.832327,-0.409391,0.008556,0.005929,8.838853,0.906374,0.017432,0.018472,0.0377,0.776566,0.003683,0.532366,0.852122,0.005859,2.954107,0.005859,0.029444,7.536376,9.446777,2.554809,-0.232568,0.005859,0.005121,0.005859,0.12766,2.447713,0.011694,0.964299,0.798835,7.750151,2.437299,2.441852,7.946234,9.60936,0.068245,2.545473,3.234828,2.557554,9.677797,0.072336,2.133925,0.668681,0.815349,0.107552,2.190181,1.998293,0.051461,-0.292721,0.755174,2.361842,0.005011,3.443239,0.005131,0.00848,0.048008,-0.225392,0.052407,1.122807,2.445843,2.157831,0.730189,5
0.007474,0.006765,0.008469,0.008545,0.008241,0.009849,0.006809,0.005859,0.001588,0.002038,0.008545,8.360136,8.582524,0.001009,0.005859,8.784493,0.007843,0.000922,0.012634,1.292775,1.053819,0.006306,0.012634,0.000869,0.94175,-0.511844,2.328542,0.092521,0.879456,0.932418,4.727845,4.528329,11.945476,0.096687,3.964943,0.000675,15.478696,16.431067,15.206607,0.774725,0.020946,14.197955,0.020692,4.379959,0.001282,0.001754,0.850594,11.380767,0.070801,11.192285,3.565563,9.915549,-0.319933,3.740778,0.009369,0.009369,0.022557,8.393028,-0.381582,0.014643,0.006526,10.872271,0.875372,0.005686,0.015307,0.015899,0.737685,0.002983,0.502095,0.845816,0.00473,2.922758,0.00473,0.100677,5.933997,9.258734,2.584078,-0.194515,0.004746,0.004997,0.004746,0.094138,2.369626,0.005313,1.067943,0.771039,6.162275,2.529246,2.446232,6.399175,9.553709,0.073415,2.586393,3.288287,2.607695,9.68681,0.163972,2.853208,0.619196,0.738131,0.223939,2.960137,2.622347,0.121068,-0.20351,0.598211,2.035021,0.010633,3.501835,0.009087,0.004116,0.059051,-0.114221,0.049671,1.338142,2.200167,2.930293,0.67762,5
0.005812,0.005441,0.006546,0.006775,0.006958,0.008186,0.005506,0.005005,0.002084,0.002093,0.00676,4.58465,4.707978,0.000452,0.005005,4.839747,0.005875,0.000359,0.014969,1.357794,1.133272,0.005242,0.014969,0.000263,0.942399,-0.571681,2.477806,0.551151,0.898236,0.909993,2.830643,2.777765,10.69325,0.545186,3.095661,0.000383,10.290371,10.600262,17.209857,0.869443,0.111241,9.772948,0.11064,2.728652,0.001316,0.001757,0.834644,6.691872,0.333322,6.538963,2.859379,9.868476,-0.378381,2.95126,0.009506,0.009506,0.044523,9.036636,-0.456255,0.061881,0.006494,6.338953,0.906259,0.061692,0.194039,0.19671,0.738355,0.057659,0.314345,0.852942,0.004761,2.199604,0.004761,0.032156,6.264241,8.905233,1.979976,-0.244217,0.004761,0.005204,0.004761,0.03142,2.406693,0.119794,0.885124,0.635216,6.469644,2.398738,2.425219,6.695836,9.20149,0.220579,2.167553,2.555,2.095637,9.36509,0.127517,2.93526,0.76146,0.772331,0.178187,3.030454,1.525742,0.086245,-0.248559,0.638277,2.187396,0.008322,2.827171,0.005655,0.008356,0.028312,-0.141256,0.165688,0.816692,2.322194,3.067296,0.78907,6
