%
@relation Meier500_Normalized.arff

@attribute feature1 REAL
@attribute feature2 REAL
@attribute feature3 REAL
@attribute feature4 REAL
@attribute feature5 REAL
@attribute feature6 REAL
@attribute feature7 REAL
@attribute feature8 REAL
@attribute feature9 REAL
@attribute feature10 REAL
@attribute feature11 REAL
@attribute feature12 REAL
@attribute feature13 REAL
@attribute feature14 REAL
@attribute feature15 REAL
@attribute feature16 REAL
@attribute feature17 REAL
@attribute feature18 REAL
@attribute feature19 REAL
@attribute feature20 REAL
@attribute feature21 REAL
@attribute feature22 REAL
@attribute feature23 REAL
@attribute feature24 REAL
@attribute feature25 REAL
@attribute feature26 REAL
@attribute feature27 REAL
@attribute class {1,2,3,4,5}

@data
0.5765,0.78848,-0.38695,-0.092311,-0.19961,0.068337,4.0374,4.9207,1.479,1.9635,2.913,4.238,-0.52087,-0.96693,3.1953,4.3302,-0.23025,0.20693,7.2471,3.3522,-0.018046,-1.712,-1.1084,-5.2961,3.1357,2.0672,1.0241,3
-0.78547,-0.69817,-0.72955,-0.68684,-0.75011,-0.69711,-1.1455,-0.8881,-1.1413,-1.1879,-1.1622,-1.0947,-0.76394,1.1325,-0.99368,0.29762,-0.88021,0.49642,-0.34065,0.41726,0.97587,1.326,1.1021,0.69371,-0.36909,-0.39835,-0.20983,5
-0.57729,-0.36977,-0.6272,-0.50329,-0.61607,-0.50787,0.63521,0.45235,0.13223,0.57237,0.7199,0.67195,2.1501,-2.2007,2.51,-1.4857,2.5262,-1.86,0.070999,-1.2519,-2.1908,-2.4314,-2.736,-2.6931,1.8519,-0.73517,-0.41004,3
-0.48389,-0.65823,-0.51347,-0.67287,-0.50757,-0.6801,-0.26222,-0.55026,-0.27057,-0.25681,-0.30242,-0.36407,-0.73029,-0.019431,-0.44495,-0.38125,-0.45173,0.63907,-0.60618,0.12481,0.58899,-0.19876,0.28454,1.0736,-1.1919,-0.65905,-0.40892,1
-0.81855,-0.69817,-0.75372,-0.68883,-0.77723,-0.69711,-1.1572,-0.88875,-1.2471,-1.1907,-1.1891,-1.0962,-0.72124,0.58384,-0.82286,-0.11805,-0.8194,0.9658,-0.53923,0.21246,0.7955,0.37138,0.75008,1.1877,-1.4767,-0.66934,-0.53829,5
8.1997,5.5946,10.981,6.3796,10.279,6.7468,0.044062,-0.54063,0.28685,0.38504,0.18291,-0.094341,0.538,-1.1468,0.87053,-1.2392,1.5816,-1.575,-0.31978,-0.25269,-1.004,-0.45653,-0.93056,-0.65916,0.87931,1.6027,4.5623,2
-0.57339,-0.64491,-0.62578,-0.67088,-0.61607,-0.66734,1.1581,1.5417,0.73848,0.1867,1.3161,1.4382,-0.50888,0.52632,-0.79922,-0.15311,-0.40021,1.6629,-0.55501,0.1762,0.47209,0.95588,0.7723,0.47242,-0.10372,-0.5691,-0.6566,4
-0.79909,-0.69817,-0.74092,-0.68684,-0.76447,-0.69498,-1.1572,-0.8881,-1.2511,-1.1907,-1.1913,-1.0947,-0.76792,0.86265,-0.86349,0.28116,-1.0546,0.91436,-0.37426,0.38891,0.95994,0.51932,0.84906,0.94856,-0.86847,-0.53808,-0.78065,5
4.8239,1.3432,4.5459,0.81145,4.6177,0.97624,-0.47435,-0.70569,0.44146,-0.069485,-0.21956,-0.56037,-0.85436,-0.17024,0.97974,0.67833,-0.11832,-0.68587,1.6457,1.8905,1.096,-0.046966,0.17422,0.0014305,0.61266,0.76959,1.7365,2
-0.80688,-0.69373,-0.74234,-0.68684,-0.76606,-0.69498,-1.1483,-0.8881,-1.1413,-1.1907,-1.1633,-1.0955,-0.65035,0.53044,-0.90966,-0.11027,-0.78673,1.2349,-0.67935,0.073003,0.58277,0.35384,0.72679,1.2771,-1.7925,-0.72592,-0.64092,5
2.4191,2.9053,0.56692,1.1506,0.91575,1.3016,1.4914,1.7581,1.3895,0.85335,0.84796,1.2572,-0.7652,-1.3966,3.1502,8.6678,0.60643,1.0854,11.041,3.658,0.45537,-1.8076,-1.337,-5.0537,3.148,0.78784,-0.45457,3
-0.76018,-0.70704,-0.71107,-0.69282,-0.73096,-0.70136,-0.7572,-0.76607,-0.85647,-0.74715,-0.81358,-0.7792,-0.55649,0.43474,-0.79048,-0.071568,-0.56799,1.1422,-0.61635,0.08855,0.55698,0.4882,0.70524,1.1443,-1.3766,-0.52804,-0.78177,1
9.0421,8.0531,7.9107,5.7911,8.3818,5.6348,0.52692,-0.26123,1.0558,0.80376,0.58646,0.27499,-0.71717,-0.46018,0.99654,0.065432,0.10438,-1.1589,1.0413,1.3585,0.66572,-0.33548,-0.11149,0.077681,0.46931,41.94,17.321,2
-0.77185,-0.68485,-0.71676,-0.68684,-0.73734,-0.69498,-1.1435,-0.88682,-1.1331,-1.1851,-1.159,-1.094,-0.45873,0.54649,-1.8611,-0.73602,-1.0716,-0.35589,-1.5601,-1.4061,-0.12841,0.011739,0.44403,-0.3338,0.70972,-0.57901,-0.30812,5
-0.59674,-0.67598,-0.58882,-0.67886,-0.59373,-0.68648,-1.1491,-0.88875,-1.1942,-1.1879,-1.1762,-1.0947,-0.95233,2.2832,-0.38799,2.9069,-1.4264,0.3798,1.6232,1.6825,1.4361,2.3542,1.6974,-0.0070003,0.65906,-0.66491,-0.67999,5
-0.35353,-0.66266,-0.39833,-0.66888,-0.3847,-0.67797,-0.017759,-0.43722,-0.010172,0.090289,0.14632,-0.097249,-0.26371,0.21625,-1.0397,-0.62412,-0.16198,0.51997,-1.0427,-0.48713,0.25352,0.62154,0.60911,0.95416,-0.95577,-0.59609,-0.8095,1
-0.49557,-0.61385,-0.45661,-0.36563,-0.46608,-0.41644,1.2841,2.3869,0.72627,0.51727,1.4387,1.9246,-0.29521,-0.85625,0.12217,-1.1229,0.12826,-0.14808,-0.83483,-0.16428,-0.15515,-1.1371,-0.53742,0.91514,-0.92752,-0.87087,-0.75559,3
-0.47222,-0.67154,-0.52769,-0.66888,-0.51554,-0.67585,-0.09736,-0.3762,-0.23395,-0.1962,-0.19266,-0.2063,-0.79444,0.98634,-1.1867,0.19056,-0.93523,0.90221,-0.68,0.059348,0.9977,0.95233,0.9877,1.0011,-0.97615,-0.51527,-0.66444,1
-0.57534,-0.64935,-0.57318,-0.66888,-0.57458,-0.67585,0.5156,0.5397,1.0884,0.48146,1.2569,0.69812,-0.74053,-0.25441,-0.0080821,-0.24978,-0.23485,0.12344,-0.29207,0.47349,0.64284,-0.39943,0.12227,1.08,-1.2002,-0.60469,-0.42068,3
-0.72516,-0.69373,-0.6869,-0.68684,-0.70224,-0.69498,-1.1378,-0.88746,-1.0721,-1.1851,-1.1429,-1.094,-0.5624,-0.39357,-0.46,-0.97168,-0.17036,0.5983,-0.96225,-0.32205,0.27327,-0.5529,-0.010114,1.0662,-1.201,-0.34086,-0.78009,5
-0.80688,-0.67154,-0.74803,-0.48334,-0.76606,-0.53977,0.64531,0.50694,0.92971,1.0159,1.3451,0.80354,-0.80028,0.049752,-0.13006,0.095579,-0.46695,0.87264,-0.12816,0.68973,0.98125,-0.087212,0.35571,1.0898,-1.1892,-0.90567,-0.79451,3
5.1158,4.8934,5.4941,4.6639,5.5096,4.4122,-0.1014,-0.51943,0.20547,0.043458,0.022568,-0.22448,-0.12193,-1.7674,2.4584,-0.47068,1.634,-1.1926,1.5315,1.3157,-0.51209,-1.8658,-1.7838,-2.3088,2.0735,8.5937,7.4163,2
-0.5053,-0.66266,-0.52485,-0.67287,-0.52033,-0.6801,-1.1459,-0.88682,-1.1413,-1.1907,-1.1612,-1.0947,-0.32702,-0.51187,-0.66604,-1.106,0.065435,1.0945,-1.2555,-0.75098,-0.029934,-0.53081,-0.067313,1.1272,-1.3858,-0.7164,-0.048254,5
0.95591,1.2944,1.8421,0.87728,1.7327,1.0464,-0.2109,-0.60999,0.099684,0.059987,-0.26476,-0.36189,0.91959,-1.5125,1.2161,-2.5582,1.8452,-2.4368,-0.98389,-1.1892,-1.9824,-1.1265,-1.3363,-0.5725,0.75409,3.1528,0.89738,2
0.51035,1.0148,-0.6073,-0.35566,-0.41821,0.0045501,0.13134,1.0201,-0.47401,-0.27884,-0.26153,0.34042,-0.8775,-1.4626,2.7974,4.4327,0.81675,-0.039727,7.0537,3.3083,0.96319,-1.7793,-1.3425,-3.085,2.618,1.5946,-0.019272,3
-0.067519,-0.29877,0.055154,-0.41351,0.028572,-0.38668,0.25094,-0.36271,0.21768,0.20323,0.2647,0.078692,1.0083,-1.599,1.3486,-0.96691,1.581,-1.7417,-0.42327,-0.76742,-1.2705,-1.5271,-1.3274,-0.20867,0.37803,-0.49168,-0.27787,2
-0.56561,-0.67598,-0.56891,-0.67487,-0.57139,-0.68222,-0.21817,-0.49824,-0.33974,-0.23477,-0.17867,-0.28773,-0.40793,-0.26196,-0.64897,-0.71329,-0.037033,0.64591,-1.0315,-0.39838,0.23768,-0.13885,0.16889,1.2145,-1.6005,-0.82211,-0.63728,1
-0.84384,-0.7026,-0.77504,-0.69083,-0.80276,-0.69711,-1.1443,-0.88875,-1.1454,-1.1879,-1.1633,-1.0947,-0.84866,1.4463,-0.7076,1.3326,-1.173,0.35174,0.30578,0.89569,1.101,1.3134,1.242,0.2116,0.33489,-0.85249,-0.71499,5
-0.79131,-0.69817,-0.73382,-0.67886,-0.75489,-0.6886,-1.1467,-0.88746,-1.1413,-1.1879,-1.1633,-1.0947,-0.75135,1.4558,-1.2361,0.842,-1.4402,1.0933,-0.4293,0.26225,0.86967,0.99088,1.0856,0.31093,0.19106,-0.5429,-0.52303,5
-0.22706,-0.63604,-0.3571,-0.64095,-0.32247,-0.6482,0.92452,1.3368,0.50249,0.015911,1.018,1.1816,-0.64707,0.79323,-0.83051,0.036283,-0.9494,1.6001,-0.4395,0.25272,0.68855,0.59197,0.85335,0.93413,-0.86893,-0.68837,-0.53213,4
-0.51308,-0.67154,-0.52342,-0.67088,-0.52193,-0.6801,0.38105,-0.32418,0.73848,0.48697,0.42504,0.15358,-0.59258,0.74966,-0.72143,0.28004,-0.46061,0.39302,-0.28101,0.37124,0.76839,1.1983,1.032,1.0388,-1.0914,-0.60938,-0.70099,1
1.2186,2.2574,0.27692,1.8908,0.51365,1.8374,2.1969,1.8969,0.7751,1.0655,1.4205,1.9428,0.20679,-1.8048,2.7448,0.49052,1.7924,-1.5838,2.6504,1.3465,-1.0111,-1.8579,-1.8291,-4.3945,2.8032,2.5886,0.42652,3
-0.79909,-0.69373,-0.74945,-0.68285,-0.77085,-0.69073,-0.10706,-0.49824,-0.19327,0.07376,-0.30027,-0.26228,-0.58342,-0.01283,-1.059,-0.85261,-0.45727,0.91697,-1.2207,-0.64548,0.22387,-0.1851,0.3123,0.85251,-0.76494,-0.65618,-0.57904,3
1.3898,0.82399,1.6772,0.64386,1.645,0.67857,-0.15191,-0.50851,-0.25023,-0.14662,-0.19373,-0.26083,2.1064,-1.062,0.51906,-1.1335,1.7434,-2.0401,-0.6303,-1.4683,-2.0168,-0.17082,-0.8122,-0.20748,0.21486,-0.051744,0.73539,2
1.3256,0.52666,0.71334,0.69773,0.8599,0.5999,0.21094,-0.29784,0.26243,0.28312,0.096821,0.023438,-0.25701,-0.59685,1.2339,0.27927,0.095606,-1.3208,1.4712,1.17,0.081157,-0.68173,-0.14118,-0.71805,1.1256,-0.4265,-0.22005,2
-0.92362,-0.68929,-0.83759,-0.68883,-0.86818,-0.69498,-1.1564,-0.8881,-1.2552,-1.1851,-1.1913,-1.094,-0.80017,0.82443,-0.62565,0.39214,-0.89595,0.63156,-0.098544,0.56728,0.95083,0.6973,0.9147,0.92629,-0.82142,-0.54825,-0.67312,5
-0.91972,-0.70704,-0.82764,-0.68883,-0.8618,-0.69923,-1.1568,-0.8881,-1.2471,-1.1907,-1.1902,-1.0947,-0.86567,0.72075,-0.32705,0.62568,-0.86997,0.24518,0.25684,0.96642,1.1446,0.58788,0.83577,1.0288,-1.0293,-0.6842,-0.73739,5
-0.78742,-0.71148,-0.72813,-0.69282,-0.7517,-0.70136,-0.67679,-0.75322,-0.73441,-0.62318,-0.74686,-0.72104,0.36586,-0.89995,-0.78235,-1.665,0.53635,0.64026,-1.6598,-1.4538,-0.87737,-0.82989,-0.44141,1.1265,-1.4727,-0.71001,-0.6524,1
2.9074,2.4571,3.4669,1.1167,3.2023,1.4036,-0.012911,-0.33445,-0.0020344,-0.052957,0.2959,-0.051446,-0.25701,-1.2284,2.188,1.3105,0.90167,-1.5186,3.2025,1.7144,-0.13153,-1.2253,-0.82786,-2.6507,2.2584,0.82864,0.21441,2
-0.75629,-0.69817,-0.70965,-0.68684,-0.72617,-0.69498,-1.1322,-0.88618,-1.007,-1.1851,-1.1257,-1.0933,-0.66401,0.72621,-0.76326,0.12154,-1.0277,0.24206,-0.3561,0.39496,0.61549,0.34376,0.78313,0.6951,-0.42759,-0.57288,-0.68083,5
1.0863,1.1923,0.96922,0.85135,1.0035,0.79338,-0.037154,-0.30683,-0.55538,-0.34496,-0.20772,-0.13578,0.64199,-1.012,1.5949,0.72478,1.7935,-2.0465,1.5704,0.29254,-0.68107,-0.024446,-0.75141,-1.2579,1.341,-0.79943,-0.1366,2
-0.66679,-0.67598,-0.63999,-0.68085,-0.64958,-0.6886,-1.1548,-0.8881,-1.2552,-1.1907,-1.1924,-1.0947,-0.12985,0.3119,-1.1395,-0.43336,0.10406,1.0491,-1.0767,-0.56723,-0.29464,1.144,0.70943,-0.072956,0.44254,-0.11092,-0.66752,5
-0.84968,-0.70704,-0.77931,-0.68883,-0.80595,-0.69711,-1.152,-0.88875,-1.2064,-1.1907,-1.1805,-1.0955,-0.80188,1.1818,-1.0309,0.33707,-1.0642,1.3741,-0.35706,0.41008,1.0453,1.1252,1.1374,1.1718,-1.405,-0.79396,-0.65674,5
2.9989,2.9009,2.2088,2.0025,2.5194,1.882,0.38146,0.056059,0.88495,0.47044,0.56171,0.2859,-1.0337,1.0177,0.54248,2.0815,-0.95828,-0.33683,2.3428,2.2312,1.7334,0.9558,1.05,0.47691,0.063655,14.718,13.148,2
-0.83217,-0.69817,-0.76082,-0.68684,-0.7884,-0.69498,-1.1402,-0.88746,-1.0925,-1.1879,-1.1493,-1.0947,-0.69978,1.4741,-0.75508,1.1817,-1.2072,0.7458,0.25279,0.83404,0.72396,1.5996,0.95578,-0.54802,1.0721,-0.5094,-0.59052,5
-0.7057,-0.68929,-0.66274,-0.68085,-0.6799,-0.69073,-1.1382,-0.88682,-1.0558,-1.1907,-1.1386,-1.094,0.33325,-0.32722,-0.39164,-0.69446,0.25335,1.1891,-0.82752,-0.62133,-0.62263,0.021573,0.17807,0.37967,-0.15469,-0.61499,-0.56294,5
-1.0112,-0.73811,-0.89445,-0.70679,-0.9368,-0.71624,-0.86912,-0.8091,-0.93378,-0.87386,-0.93411,-0.88099,-1.1253,2.5041,-0.83536,2.2256,-1.3708,0.92248,0.92544,1.5197,2.0608,2.8003,1.879,0.94089,-0.73164,-0.83398,-0.68811,1
-0.51892,-0.64935,-0.61014,-0.65691,-0.6049,-0.65671,1.348,1.7575,-0.13223,0.084779,0.37123,1.1729,-0.92827,1.09,-0.44527,0.89823,-1.153,0.53507,0.36964,0.97621,1.1557,0.79595,0.96213,0.21256,0.33636,-0.60769,-0.62468,4
-0.89054,-0.60497,-0.84328,-0.66888,-0.85701,-0.65884,1.6704,2.9656,1.2267,0.6798,2.856,2.8378,-0.47612,-1.481,1.6463,-0.54993,0.93293,0.45715,0.4566,0.9566,0.054456,-1.7262,-1.3057,-0.59357,0.99116,-0.71301,-0.82084,3
0.084244,0.33583,0.47878,-0.066375,0.37323,0.023686,0.36125,-0.19508,-0.30312,0.07927,0.32388,0.24736,2.4969,-1.41,1.1799,-2.0564,2.1148,-2.7499,-0.51658,-2.289,-2.4678,-0.72133,-1.3118,-0.14818,0.14873,0.27804,-0.59724,2
0.23017,0.078442,0.45035,0.45034,0.39557,0.36388,-0.0715,-0.37813,-0.56352,-0.33669,-0.064598,-0.12851,0.24591,-1.8016,2.21,0.061395,1.7119,-1.7429,0.70813,0.58169,-0.99363,-1.9029,-1.8489,-1.9172,1.7581,-0.46795,-0.6447,2
-0.94696,-0.69373,-0.66984,-0.14817,-0.74372,-0.2102,-0.91155,-0.81167,-0.87681,-0.9262,-0.91366,-0.90789,1.4173,-1.8845,-0.65358,-2.6328,1.5466,-2.5038,-2.4007,-3.5923,-2.7687,-2.1858,-2.23,1.3491,-2.2816,-0.7323,-0.91758,1
-0.63955,-0.67154,-0.61867,-0.67886,-0.62724,-0.68648,-1.1536,-0.88939,-1.2389,-1.1907,-1.1881,-1.0955,-0.38479,-0.27775,-0.91106,-1.0286,-0.26246,-0.78731,-1.2889,-0.88689,-0.43231,-0.39901,-0.10298,0.54357,-0.34164,-0.43967,-0.76399,5
0.13289,0.38021,0.81996,0.39648,0.65726,0.4702,-0.029477,-0.44236,0.2543,0.53104,0.049472,-0.13069,1.9813,-2.0084,1.6983,-2.3533,2.2523,-2.7672,-1.0113,-2.737,-2.8416,-2.0887,-2.3138,-0.50066,0.32758,-0.25991,-0.26555,2
-0.83995,-0.68485,-0.76651,-0.67886,-0.79478,-0.6886,-1.1617,-0.88939,-1.3122,-1.1934,-1.2064,-1.0955,-0.56041,-0.11885,-0.61806,-0.70899,-0.25991,0.64409,-0.88655,-0.238,0.23673,-0.14409,0.21549,0.47545,-0.14965,-0.58827,-0.53073,5
-0.89832,-0.70704,-0.81627,-0.69083,-0.84744,-0.69923,-1.1463,-0.88746,-1.1657,-1.1879,-1.1687,-1.0947,-0.32655,-0.68755,-0.65036,-1.4643,0.057824,1.3053,-1.3891,-1.1916,-0.44843,-0.88249,-0.35615,0.67239,-0.53965,-0.73426,-0.62272,5
-0.80493,-0.69817,-0.74092,-0.68883,-0.76447,-0.69711,-1.1374,-0.88618,-1.068,-1.1879,-1.1407,-1.0933,-0.72652,0.70241,-0.73046,0.081789,-0.84171,1.3026,-0.33045,0.39224,0.74859,0.58053,0.79933,0.81635,-0.62028,-0.51123,-0.67788,5
-0.62787,-0.67598,-0.62151,-0.67088,-0.62884,-0.6801,1.1354,0.59751,0.12003,0.021421,1.0105,0.99984,-0.43995,-0.37458,-0.60786,-0.96708,-0.15022,0.56692,-1.0872,-0.44107,0.13981,-0.50076,0.024079,1.1722,-1.4956,-0.7134,-0.6468,1
-0.81466,-0.69373,-0.74803,-0.68883,-0.77244,-0.69711,-1.1427,-0.8881,-1.0965,-1.1879,-1.1504,-1.0947,-0.78305,0.76498,-0.89778,0.16022,-0.80238,1.7196,-0.49112,0.21217,0.90724,0.76942,0.89792,1.2427,-1.6482,-0.67964,-0.45919,5
1.0026,0.92162,1.6445,0.9511,1.5732,1.006,-0.20524,-0.57403,0.18513,0.10682,-0.21526,-0.34589,0.75663,-1.7379,2.0855,-0.8902,2.0972,-2.0618,0.70354,-0.14628,-1.3425,-1.5191,-1.6951,-2.051,1.7219,-0.62177,1.5612,2
1.7322,1.1302,0.77589,0.94512,1.0386,0.79338,3.0955,4.6189,1.0396,1.1619,3.5114,4.2395,-0.095076,-1.4936,1.4986,-0.82213,1.2513,-0.87843,0.10817,0.50652,-0.43403,-1.5026,-1.3083,-0.72558,1.0231,0.54448,0.40482,3
8.1802,7.3386,5.1785,6.1981,6.1543,5.5583,2.2179,3.4769,1.7394,1.2363,3.3736,3.3918,-0.77074,0.76587,-0.3405,-0.14139,-0.72775,-0.49987,0.26012,0.78438,0.71215,0.78146,0.88331,0.1954,0.37292,17.736,15.752,3
-0.72127,-0.68485,-0.67127,-0.68085,-0.69107,-0.6886,0.69137,-0.14755,1.3813,1.3161,1.1729,0.51854,-0.65626,0.079022,-0.68627,-0.38927,-0.54314,0.64232,-0.78722,-0.07408,0.61161,-0.10756,0.34611,1.0736,-1.1854,-0.6962,-0.41564,1
2.6876,1.6627,0.99481,1.4698,1.2891,1.5035,5.5725,8.5946,1.1535,1.2115,2.319,5.2493,1.1275,-0.59546,1.0291,1.3279,1.2936,-1.8283,-0.30875,-0.89112,-1.8187,0.52563,-0.3204,-0.35152,0.6458,3.7314,3.1481,3
-0.77574,-0.69373,-0.72244,-0.68684,-0.74372,-0.69498,-1.1431,-0.8881,-1.1291,-1.1851,-1.1579,-1.094,-0.60411,0.84631,-0.45372,1.0006,-0.46364,0.81456,0.17914,0.80055,0.74886,1.4972,1.0105,0.55423,-0.1739,-0.64171,-0.56042,5
-0.60842,-0.61829,-0.49784,-0.27985,-0.51714,-0.31439,1.0898,0.86406,0.80765,0.73765,0.84473,0.9773,-0.01352,-1.0658,0.24923,-1.7341,0.48873,-1.1067,-1.0032,-0.8204,-0.6356,-1.2025,-0.79395,0.46626,-0.23428,-0.5953,-0.76581,3
-1.0014,-0.73367,-0.88308,-0.70479,-0.92563,-0.71412,-0.88892,-0.7969,-0.89716,-0.91794,-0.92227,-0.89189,-0.36285,0.29135,-1.0813,-0.53678,-0.25453,1.3565,-1.0315,-0.49646,0.040917,0.63616,0.68925,1.0532,-1.2004,-0.71796,-0.74047,1
7.9681,4.6449,8.2746,5.2085,8.1424,4.897,0.11881,-0.443,0.75475,0.46769,0.43257,-0.023092,0.74827,-1.6268,1.1254,-1.2007,1.9409,-2.1891,-0.81792,-0.83451,-1.611,-1.3623,-1.5251,-0.84333,0.83844,2.4752,2.0663,2
0.099809,-0.13013,0.14756,-0.084331,0.14027,-0.12302,0.61258,-0.05313,1.0436,1.6798,0.75756,0.47492,1.2164,-1.5903,0.90418,-0.94778,2.0755,-1.9863,-1.1955,-1.1205,-1.9617,-1.1793,-1.7007,-0.55934,0.65772,-0.37684,-0.8858,2
-0.77964,-0.69817,-0.72102,-0.68883,-0.74213,-0.69711,-1.1419,-0.89003,-1.1331,-1.1879,-1.1601,-1.0947,-0.63357,1.4305,-1.4533,0.56134,-1.187,-0.26703,-0.70393,-0.17572,0.32207,1.21,1.2118,0.035542,0.45042,-0.78053,-0.67634,5
-0.48,-0.40527,-0.62151,-0.55716,-0.59692,-0.54615,3.2834,5.7056,1.2186,1.0627,3.1756,4.6568,-0.60936,-0.030174,1.9445,0.052268,-0.89127,0.14194,1.3998,1.388,0.095268,-0.77443,-0.023632,-1.7199,1.8227,-0.32431,-0.71639,3
0.42668,1.1435,-0.62435,-0.1781,-0.48682,0.040696,0.95361,1.9637,0.075272,0.4732,0.17645,1.0369,-0.96819,-0.02727,1.9991,4.6958,-0.8462,-0.25345,5.9432,3.408,1.4002,-0.723,0.018994,-1.8975,2.1359,-0.23828,0.11976,3
-0.53643,-0.6671,-0.54901,-0.67287,-0.54746,-0.6801,-0.40202,-0.59137,-0.51877,-0.44964,-0.47783,-0.48039,-0.69326,0.81342,-0.78744,0.39077,-0.77793,0.36938,-0.32082,0.3961,0.8386,0.82645,0.95362,1.061,-1.1333,-0.72357,-0.074016,1
-0.69986,-0.68929,-0.66274,-0.68484,-0.6783,-0.69286,0.080832,-0.41153,0.42112,0.28587,0.12265,-0.076892,-0.067688,-0.054875,-0.72592,-0.73748,-0.1716,1.3245,-0.93746,-0.33269,-0.13355,0.054242,0.38035,1.1573,-1.4758,-0.54121,-0.6132,1
-0.80104,-0.69373,-0.74092,-0.68684,-0.76447,-0.69498,-1.1508,-0.88875,-1.1982,-1.1907,-1.1762,-1.0955,0.16963,-0.77442,-0.50049,-1.5289,0.27921,0.47751,-1.346,-0.92688,-0.69013,-0.84057,-0.31908,1.1031,-1.3877,-0.77336,-0.72493,5
-0.77964,-0.69817,-0.72102,-0.68883,-0.74532,-0.69711,-1.1443,-0.88618,-1.125,-1.1796,-1.1569,-1.0933,-0.66481,0.65913,-0.65741,0.40097,-0.82089,0.61936,-0.27579,0.37446,0.54893,0.52993,0.59339,0.0062437,0.49277,-0.4076,-0.41704,5
0.12899,0.28258,0.03383,0.063303,0.052506,0.015181,-0.025437,-0.41217,-0.29092,-0.086013,-0.17113,-0.16195,1.0639,-1.7073,1.6032,-0.95482,1.9449,-2.2404,-0.23676,-1.0191,-1.6056,-1.529,-1.6566,-0.70098,0.73851,-0.40851,0.40244,2
-0.26403,-0.64491,-0.35994,-0.65891,-0.33364,-0.66734,-0.068267,-0.4263,-0.25837,-0.1962,-0.11625,-0.17868,-0.80362,0.42749,-0.67518,-0.0016153,-0.65837,0.32794,-0.48901,0.30872,0.87593,0.37085,0.67043,1.1688,-1.4162,-0.60808,-0.85122,1
0.0025255,-0.45853,-0.36705,-0.54519,-0.25067,-0.50575,1.5153,1.7286,1.7597,0.66052,2.3631,1.8919,0.39586,-1.5597,0.86545,-1.4778,1.1614,2.5181,-1.1371,-0.9792,-1.1572,-1.7281,-1.3768,0.080848,0.14943,-0.256,-0.66122,3
-0.86525,-0.7026,-0.78215,-0.69282,-0.81074,-0.70136,-1.1483,-0.89132,-1.2023,-1.1907,-1.1784,-1.0955,-0.69469,1.5878,-1.4728,0.72699,-1.2305,0.52187,-0.6622,-0.23808,0.31001,1.5602,1.1227,-1.237,1.5533,-0.85157,-0.71387,5
0.7127,0.66423,1.3829,1.3082,1.2955,1.2803,0.1968,-0.47062,0.33974,0.47595,0.10005,-0.017276,2.2598,-1.8231,0.67564,-2.9094,2.6886,-2.8085,-1.7427,-2.8362,-3.0297,-1.3927,-2.2173,-0.34788,0.22547,0.06492,0.73091,2
-0.68624,-0.60497,-0.71818,-0.68883,-0.71819,-0.66947,-0.55638,-0.68899,-0.56352,-0.4882,-0.59943,-0.61489,0.33912,-1.5136,1.2504,-1.0757,1.1673,-0.65304,-0.38418,-0.21416,-0.74487,-1.6259,-1.2425,-0.11797,0.38827,-0.36328,-0.79577,1
0.3294,0.35802,-0.29882,-0.030464,-0.21875,0.0024239,0.49015,0.56732,1.4464,1.104,0.058081,0.18557,-0.7041,-1.8566,2.863,2.3802,1.6521,0.37732,4.7318,3.2566,0.41622,-2.0697,-1.9131,-3.9192,2.8343,0.067787,-0.25365,3
-0.67652,-0.68041,-0.65847,-0.67287,-0.66873,-0.68222,0.53742,-0.16425,0.33567,0.90293,0.50144,0.36878,-0.3339,-0.1697,-0.69567,-0.76013,-0.17482,0.83439,-1.0004,-0.32074,0.094468,-0.14714,0.21932,1.0579,-1.2059,-0.50927,-0.3476,1
-0.41579,-0.62272,0.29682,3.5526,0.11155,3.0025,-0.27151,-0.53163,-0.31533,-0.22099,-0.16791,-0.32481,0.70698,-1.3293,-0.23496,-2.2792,0.93522,-0.79971,-1.6945,-1.7299,-1.3056,-1.3947,-0.98748,0.89369,-0.99658,-0.62085,-0.76231,1
0.86057,0.64204,-0.28176,-0.10029,0.10995,0.1385,2.7816,3.4698,2.0201,1.5145,4.0225,3.6818,-0.51787,-1.6913,3.0208,2.5573,1.051,0.82504,4.2734,3.0534,-0.00026726,-2.0941,-1.8184,-4.4065,2.9433,0.28847,-0.22551,3
-0.73294,-0.69817,-0.69401,-0.68484,-0.71181,-0.69286,-1.1548,-0.89132,-1.2674,-1.1934,-1.1956,-1.0962,-0.92645,3.1396,-1.2149,2.1821,-1.7788,1.0609,0.68002,0.861,1.2437,2.8622,1.4616,-0.75238,1.3282,-0.30345,-0.56616,5
-0.79131,-0.68929,-0.73382,-0.68684,-0.75489,-0.69286,-1.1451,-0.8881,-1.1372,-1.1879,-1.1612,-1.0947,-0.6882,0.76594,-0.95818,0.064556,-0.84534,1.5601,-0.56209,0.15874,0.69436,0.71546,0.88264,1.0697,-1.1721,-0.019678,-0.68769,5
1.2847,0.8018,0.3153,0.63389,0.58067,0.55737,1.2211,1.3066,0.87275,1.0903,1.5162,1.447,-0.01512,-1.5052,1.6897,-0.92278,1.3008,0.68117,0.45431,0.25347,-0.52263,-1.512,-1.1807,-1.279,1.4795,0.11002,1.0069,3
