@relation 'HTS data set-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 23'

@attribute feature7 numeric
@attribute feature236 numeric
@attribute feature10 numeric
@attribute feature239 numeric
@attribute feature124 numeric
@attribute feature2 numeric
@attribute feature241 numeric
@attribute feature9 numeric
@attribute feature3 numeric
@attribute feature125 numeric
@attribute feature244 numeric
@attribute feature165 numeric
@attribute feature195 numeric
@attribute feature242 numeric
@attribute feature4 numeric
@attribute feature225 numeric
@attribute feature132 numeric
@attribute feature237 numeric
@attribute feature5 numeric
@attribute feature128 numeric
@attribute feature6 numeric
@attribute feature129 numeric
@attribute feature127 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.006554,0.006343,0.007446,0.007446,0.007669,0.008598,0.006378,0.005997,0.002183,0.002039,0.007446,4.566673,4.687708,0.000497,0.005997,4.818222,0.007446,0.00043,0.016434,1.434653,1.17966,0.006211,0.016434,6
0.00834,0.006842,0.01619,0.01619,0.008197,0.00969,0.007431,0.005478,0.002708,0.002576,0.01619,5.404719,5.551218,0.002535,0.005478,5.68799,0.01619,0.001441,0.01677,1.310704,1.100832,0.006935,0.01677,6
0.007707,0.006338,0.016037,0.016037,0.00742,0.008668,0.007155,0.005447,0.00224,0.002142,0.016037,4.48538,4.578003,0.002496,0.005447,4.674885,0.015915,0.001361,0.01619,1.288273,1.055833,0.00678,0.01619,6
0.0068,0.006189,0.007874,0.008011,0.007578,0.008909,0.006205,0.005951,0.002097,0.002114,0.007675,4.852065,4.959452,0.000816,0.005951,5.072187,0.007675,0.000731,0.016724,1.401373,1.223957,0.005743,0.016724,6
0.006689,0.006469,0.007599,0.007599,0.007396,0.008153,0.006456,0.005722,0.001543,0.001468,0.007599,5.328463,5.449298,0.00052,0.005661,5.572459,0.007401,0.000501,0.013504,1.54078,1.224018,0.006263,0.013504,6
0.007133,0.006615,0.007736,0.007736,0.008116,0.009678,0.006621,0.006668,0.002617,0.002431,0.007568,4.369337,4.469073,0.000563,0.006668,4.568212,0.007233,0.000415,0.018067,1.458442,1.212604,0.006233,0.018067,6
0.006517,0.006133,0.007187,0.007446,0.007059,0.007985,0.006125,0.006027,0.001538,0.001474,0.007218,5.166738,5.286133,0.000501,0.006027,5.411021,0.006607,0.000387,0.013092,1.283314,1.036149,0.005807,0.013092,6
0.007139,0.0067,0.00798,0.008209,0.007519,0.008371,0.006712,0.006287,0.001254,0.001317,0.008087,6.131203,6.282265,0.000651,0.006287,6.425119,0.008042,0.000632,0.012436,1.279851,0.999496,0.006399,0.012436,6
0.006773,0.006368,0.007401,0.007507,0.00736,0.008268,0.006345,0.005982,0.001491,0.001486,0.007462,5.811511,5.907642,0.000546,0.005982,6.008916,0.006744,0.000454,0.013077,1.579278,1.347845,0.006005,0.013077,6
0.006869,0.00645,0.007416,0.007538,0.007942,0.009239,0.006434,0.006226,0.002326,0.002238,0.007538,4.821698,4.977747,0.000548,0.006226,5.131825,0.007004,0.000437,0.017365,1.544976,1.305074,0.006083,0.017365,6
0.006518,0.006053,0.007095,0.007218,0.007373,0.00873,0.006108,0.005997,0.002193,0.002078,0.007218,4.399911,4.540287,0.000478,0.005997,4.697355,0.006287,0.000342,0.015778,1.244999,1.023362,0.005764,0.015778,6
0.006618,0.006239,0.007675,0.008011,0.007364,0.008558,0.006289,0.006012,0.001924,0.001847,0.008011,5.311243,5.434214,0.000649,0.006012,5.57448,0.007324,0.000611,0.014191,1.210636,0.939773,0.006023,0.014191,6
0.009591,0.008474,0.013138,0.013138,0.009703,0.010667,0.008907,0.006378,0.001837,0.002225,0.013138,8.065257,8.180316,0.002237,0.006302,8.288809,0.013001,0.002045,0.015717,1.930465,1.831815,0.008285,0.015717,8
0.005948,0.005818,0.006317,0.006531,0.005951,0.006069,0.005777,0.005554,0.000291,0.000294,0.006271,7.439255,7.529181,0.000239,0.005447,7.597212,0.006058,0.000222,0.007187,1.42977,1.124208,0.005651,0.007187,9
0.006308,0.006244,0.007004,0.00766,0.00606,0.005927,0.006293,0.005798,0.000243,0.000343,0.007599,6.483487,6.420902,0.000394,0.005402,6.348641,0.007599,0.000364,0.007034,1.447654,1.103853,0.006294,0.00766,9
0.006858,0.006434,0.007416,0.007477,0.0073,0.008179,0.006346,0.006149,0.001496,0.00143,0.007431,5.561801,5.682347,0.000604,0.006134,5.803496,0.007141,0.000472,0.013336,1.251911,1.035599,0.005961,0.013336,7
0.006684,0.006177,0.007355,0.007401,0.007316,0.008583,0.006186,0.006195,0.002104,0.001944,0.007401,4.559991,4.691187,0.000601,0.006195,4.809122,0.006638,0.000513,0.016541,1.262303,1.062776,0.00579,0.016541,6
0.010169,0.008502,0.011322,0.011444,0.00941,0.010592,0.008772,0.00856,0.000444,0.001633,0.011444,12.087185,12.399432,0.001834,0.00856,12.604579,0.011444,0.001597,0.011521,1.188449,1.037202,0.007819,0.011521,8
0.007481,0.007438,0.008377,0.00943,0.008164,0.008794,0.007452,0.00676,0.001451,0.001342,0.00943,5.522714,5.625,0.000684,0.00676,5.73762,0.00943,0.00064,0.013565,1.427527,1.047288,0.007397,0.013565,6
0.007404,0.007203,0.008469,0.008591,0.007828,0.008194,0.007184,0.006516,0.000937,0.000993,0.008499,8.135381,8.30144,0.000611,0.006516,8.445445,0.008377,0.00066,0.011032,1.259571,1.058823,0.006998,0.011032,7
0.007028,0.00694,0.008133,0.008164,0.007725,0.008331,0.006867,0.006073,0.00131,0.001256,0.008072,5.940357,6.081351,0.000472,0.006073,6.211185,0.007507,0.000522,0.012329,1.283619,1.026062,0.006721,0.012329,6
0.008066,0.008316,0.013245,0.01387,0.007029,0.006717,0.008168,0.006485,0.00111,0.001546,0.01387,3.855263,3.766801,0.00197,0.005509,3.698263,0.01387,0.002079,0.013245,1.41883,1.080903,0.008599,0.01387,7
0.007146,0.006768,0.008194,0.008194,0.007876,0.009118,0.006756,0.006332,0.002118,0.001934,0.008194,4.496042,4.638077,0.000615,0.006332,4.783263,0.007538,0.000556,0.016007,1.323232,1.007645,0.006455,0.016007,6
0.006994,0.006697,0.007797,0.008026,0.007603,0.008345,0.006875,0.006088,0.001452,0.001403,0.008026,5.841715,5.964119,0.000477,0.006088,6.109028,0.007782,0.000439,0.012665,1.298253,0.993133,0.006797,0.012665,6
0.006964,0.006428,0.007599,0.007721,0.00778,0.009345,0.006439,0.006271,0.002679,0.002384,0.007721,4.313039,4.453897,0.000593,0.006271,4.605707,0.006867,0.000448,0.017456,1.291112,1.044648,0.006033,0.017456,6
0.011784,0.012253,0.013733,0.015152,0.013178,0.013441,0.011966,0.008988,0.001806,0.001843,0.015045,9.286826,9.418304,0.001638,0.008988,9.551819,0.015045,0.001628,0.018341,2.148211,1.590829,0.012069,0.018341,4
0.0072,0.006663,0.008316,0.008316,0.007585,0.008732,0.006673,0.006195,0.001817,0.001674,0.008194,4.778761,4.872013,0.000664,0.006195,4.967291,0.007279,0.000586,0.014817,1.321721,1.05127,0.006294,0.014817,6
0.006944,0.006617,0.00763,0.007752,0.007487,0.008433,0.006617,0.006287,0.001672,0.001512,0.00763,4.643355,4.773991,0.000457,0.006287,4.897717,0.007141,0.00036,0.014023,1.335485,1.013809,0.006359,0.014023,6
0.01012,0.009337,0.013474,0.015,0.010232,0.011077,0.009805,0.007767,0.001597,0.002018,0.014908,8.256621,8.39193,0.00198,0.007767,8.521362,0.014908,0.001977,0.01532,1.935653,1.447166,0.009582,0.01532,6
0.006626,0.006071,0.007492,0.007492,0.007154,0.008401,0.006063,0.005905,0.001999,0.001864,0.007492,4.820531,4.931706,0.000675,0.005905,5.040208,0.006851,0.000564,0.014755,1.221012,1.007111,0.005653,0.014755,6
0.00702,0.006769,0.007752,0.007752,0.007564,0.008396,0.00666,0.006226,0.001566,0.001407,0.007752,4.598131,4.701423,0.000458,0.006226,4.782328,0.007111,0.000394,0.014542,1.321187,1.053025,0.006383,0.014542,7
0.006521,0.006738,0.007355,0.013123,0.006354,0.006094,0.006954,0.005646,0.000409,0.000942,0.013123,2.955449,2.868387,0.001481,0.005356,2.797569,0.013123,0.001239,0.007355,1.242573,0.919432,0.007309,0.013123,9
0.007098,0.006492,0.008179,0.008362,0.007595,0.00864,0.006711,0.006195,0.001644,0.001692,0.008347,5.746683,5.896013,0.000837,0.006195,6.0457,0.008347,0.000683,0.013855,1.289921,1.036317,0.006418,0.013855,6
0.007431,0.007166,0.008103,0.008118,0.008567,0.00953,0.007093,0.00647,0.00204,0.001987,0.008103,5.652154,5.807342,0.000521,0.006439,5.96334,0.008026,0.000442,0.015366,1.464683,1.248432,0.006812,0.015366,6
0.006589,0.006245,0.007248,0.007416,0.006985,0.007782,0.006226,0.005982,0.001345,0.001269,0.007309,5.099268,5.220017,0.000518,0.005982,5.338231,0.006943,0.000441,0.012421,1.201892,0.942199,0.00595,0.012421,6
0.006594,0.006147,0.007141,0.007309,0.007378,0.008726,0.006144,0.006073,0.002508,0.002197,0.007309,4.064787,4.184016,0.000489,0.006073,4.317527,0.006653,0.00035,0.016724,1.243427,0.989059,0.00581,0.016724,6
0.013005,0.011855,0.017288,0.017288,0.012573,0.013232,0.011721,0.008499,0.001441,0.00239,0.017288,10.478556,10.54907,0.002778,0.008499,10.62134,0.015305,0.002963,0.017288,2.546563,2.744121,0.010567,0.017288,3
0.008849,0.00813,0.011505,0.011505,0.008718,0.009253,0.00845,0.006104,0.001522,0.001739,0.011505,7.616325,7.68272,0.001865,0.006104,7.753336,0.01146,0.001769,0.013611,1.615366,1.247761,0.0082,0.013611,3
0.00756,0.006856,0.008713,0.008743,0.008037,0.009112,0.007145,0.006638,0.001646,0.001755,0.008743,5.670803,5.798735,0.00079,0.006638,5.917239,0.008545,0.000748,0.015625,1.349126,1.013047,0.006919,0.015625,6
0.006927,0.006655,0.007507,0.007584,0.007707,0.008607,0.006651,0.006394,0.001697,0.00162,0.007492,5.453679,5.567089,0.000467,0.006394,5.679686,0.007324,0.000405,0.014282,1.485206,1.156848,0.006429,0.014282,6
0.006945,0.006692,0.007965,0.008148,0.007562,0.0083,0.006699,0.006149,0.001592,0.001496,0.008148,5.576844,5.728509,0.000581,0.006027,5.87581,0.007568,0.000629,0.013382,1.481346,1.152789,0.006497,0.013382,6
0.006858,0.006346,0.007385,0.007507,0.006741,0.00721,0.006323,0.006226,0.00052,0.000675,0.007446,7.421954,7.599223,0.000572,0.006226,7.744409,0.006943,0.000481,0.009094,1.153948,0.94641,0.005948,0.009094,7
0.00682,0.006706,0.007446,0.007446,0.007617,0.008207,0.006683,0.006271,0.001609,0.001469,0.007355,5.265607,5.397257,0.00032,0.00621,5.537002,0.00734,0.000294,0.013626,1.454154,1.186755,0.00658,0.013626,6
0.006052,0.005971,0.006683,0.006683,0.006718,0.007326,0.005996,0.005493,0.001374,0.001244,0.006683,4.981697,5.117291,0.000307,0.005493,5.245842,0.006653,0.000295,0.011627,1.330083,0.968399,0.005938,0.011627,6
0.009376,0.008001,0.011719,0.012009,0.009,0.010124,0.008542,0.006653,0.001216,0.001705,0.011978,8.573928,8.689119,0.001844,0.006653,8.809562,0.011978,0.001391,0.013123,1.515984,1.218906,0.008021,0.013123,4
0.009412,0.008552,0.012726,0.013138,0.009757,0.010578,0.009037,0.007843,0.001444,0.001713,0.013138,7.361248,7.53504,0.001357,0.007843,7.673277,0.013138,0.001179,0.015198,1.683818,1.298879,0.008909,0.015198,6
0.006928,0.006851,0.007767,0.012604,0.007617,0.008167,0.006967,0.006058,0.001465,0.001455,0.012604,6.236078,6.344828,0.001154,0.006058,6.46729,0.012604,0.000977,0.013245,1.496407,1.150057,0.006993,0.013245,6
0.010745,0.009453,0.011963,0.011963,0.01013,0.010878,0.009443,0.009079,0.000508,0.001278,0.011963,11.888566,12.073645,0.001757,0.009079,12.207131,0.011337,0.00138,0.012192,1.659815,1.611734,0.008425,0.012192,8
0.006205,0.00582,0.006683,0.00676,0.006896,0.007821,0.005886,0.005661,0.001735,0.001663,0.00676,5.183111,5.29804,0.000473,0.005661,5.420198,0.006332,0.000431,0.013779,1.213504,1.017609,0.005618,0.013779,6
0.006521,0.006073,0.007172,0.007309,0.007173,0.00832,0.006108,0.005936,0.001819,0.001753,0.007309,4.987843,5.131063,0.000553,0.005936,5.281946,0.006851,0.000471,0.013901,1.233982,0.978103,0.005793,0.013901,6
0.006623,0.006397,0.007111,0.00766,0.007081,0.007699,0.006382,0.006073,0.001234,0.001147,0.007111,5.390904,5.490571,0.000409,0.006073,5.583993,0.006851,0.000364,0.012451,1.276799,0.966949,0.006198,0.012451,7
0.006382,0.006141,0.006943,0.006943,0.00707,0.007807,0.006124,0.005829,0.001704,0.001546,0.006943,4.694777,4.868167,0.000349,0.005829,5.017688,0.0065,0.000303,0.01326,1.314351,1.014817,0.005921,0.01326,6
0.007518,0.007125,0.009445,0.010178,0.008577,0.009685,0.007355,0.006485,0.002349,0.002289,0.010132,5.583977,5.679772,0.001061,0.006485,5.787387,0.010132,0.000979,0.016602,1.645365,1.330602,0.007217,0.016602,6
0.006519,0.006082,0.00705,0.007218,0.007627,0.009019,0.006131,0.005936,0.002641,0.002451,0.007218,4.376956,4.511278,0.000466,0.005936,4.658161,0.006409,0.000385,0.017655,1.273777,1.016892,0.005816,0.017655,6
0.007818,0.006899,0.011505,0.011505,0.0079,0.008655,0.007347,0.006363,0.001402,0.001527,0.011505,6.292736,6.363879,0.001545,0.006363,6.450645,0.011505,0.001007,0.013153,1.852201,1.571466,0.007151,0.013153,6
0.006479,0.006141,0.00705,0.00705,0.006929,0.007766,0.005981,0.005921,0.001468,0.001359,0.00705,6.12344,6.216131,0.000759,0.005921,6.306285,0.006729,0.000418,0.013321,1.232853,1.010666,0.005604,0.013321,7
0.006198,0.005866,0.006912,0.006989,0.006789,0.007581,0.005676,0.005676,0.001481,0.001438,0.006943,6.362153,6.474127,0.000766,0.005676,6.5878,0.006348,0.000485,0.012467,1.178698,1.004013,0.005286,0.012467,7
0.006675,0.006241,0.007401,0.007401,0.007404,0.008659,0.006283,0.006104,0.002087,0.001934,0.007401,4.553296,4.660019,0.000499,0.006104,4.771302,0.006806,0.000432,0.015442,1.340429,1.06801,0.005984,0.015442,6
0.00604,0.005673,0.006531,0.006531,0.00634,0.006991,0.005665,0.005661,0.000915,0.00096,0.006531,5.274338,5.404528,0.000381,0.005661,5.530221,0.005844,0.000273,0.010437,1.322835,1.099321,0.005377,0.010437,7
0.007142,0.006657,0.008026,0.008133,0.008614,0.009891,0.006793,0.00621,0.002991,0.002873,0.008011,5.077302,5.23808,0.000619,0.00621,5.4012,0.007523,0.000643,0.019455,1.30663,1.12137,0.006501,0.019455,6
0.006337,0.006062,0.00708,0.00708,0.006458,0.006866,0.006056,0.005631,0.000591,0.000627,0.00708,5.8694,5.97827,0.000358,0.005615,6.081856,0.006271,0.000309,0.00911,1.308995,1.02031,0.005844,0.00911,7
0.007006,0.006448,0.008286,0.008286,0.007971,0.009326,0.006414,0.006104,0.002391,0.002327,0.008103,4.606972,4.70696,0.000766,0.006104,4.813313,0.007614,0.000671,0.018326,1.467155,1.275181,0.005964,0.018326,6
0.006202,0.005948,0.007141,0.007141,0.007121,0.0081,0.005974,0.005554,0.001705,0.001686,0.007141,4.773692,4.868474,0.000429,0.005554,4.971274,0.006821,0.000389,0.014023,1.434058,1.141115,0.005782,0.014023,6
0.00644,0.006053,0.007034,0.007095,0.007065,0.007934,0.006097,0.005936,0.001632,0.001563,0.007034,4.758051,4.857995,0.000497,0.005936,4.960134,0.006867,0.000395,0.013809,1.39884,1.139818,0.005829,0.013809,6
0.006555,0.006206,0.007263,0.00737,0.007108,0.00808,0.006242,0.005951,0.001419,0.001419,0.00737,5.097247,5.222283,0.000477,0.005951,5.355024,0.007004,0.000472,0.012787,1.236149,0.956985,0.006001,0.012787,6
0.006843,0.006513,0.007752,0.007752,0.007981,0.009168,0.006572,0.006058,0.002164,0.002136,0.007752,5.418214,5.600063,0.000576,0.006058,5.77916,0.007645,0.000565,0.015702,1.302052,1.019638,0.006351,0.015702,6
0.006165,0.005567,0.006561,0.006668,0.006775,0.008119,0.005579,0.00557,0.001876,0.001868,0.006607,4.465127,4.59518,0.000591,0.00557,4.733659,0.005829,0.000442,0.014878,1.099046,0.930938,0.005136,0.014878,6
0.006156,0.005819,0.006897,0.006912,0.006543,0.007191,0.005825,0.005539,0.000985,0.001039,0.006912,5.447678,5.581698,0.000438,0.005539,5.713132,0.006394,0.000386,0.010468,1.348241,1.101839,0.005571,0.010468,7
0.006252,0.00605,0.006851,0.006851,0.006944,0.007498,0.006064,0.005768,0.001283,0.001252,0.006851,5.437795,5.564725,0.000323,0.005692,5.684819,0.006561,0.000293,0.011765,1.56614,1.33167,0.00591,0.011765,6
0.008028,0.008002,0.009812,0.010544,0.007551,0.007163,0.008106,0.006104,0.000677,0.001053,0.010407,7.361625,7.332438,0.001079,0.006073,7.292276,0.010407,0.001196,0.009949,2.039902,1.493233,0.00816,0.010544,1
0.007173,0.00787,0.009094,0.015808,0.00723,0.006554,0.007736,0.006134,0.000567,0.001539,0.015808,3.258065,3.155587,0.002035,0.005798,3.085114,0.015808,0.001807,0.009094,1.61471,1.040055,0.008033,0.015808,1
0.013165,0.013773,0.01619,0.018418,0.011936,0.010385,0.013397,0.009308,0.001884,0.002698,0.018097,7.711671,7.598596,0.002033,0.00763,7.454199,0.018097,0.002246,0.016205,3.058702,2.185397,0.013655,0.018418,1
0.008144,0.007772,0.008972,0.009201,0.007467,0.007204,0.007614,0.007507,0.000593,0.00069,0.008972,9.170505,9.140717,0.000744,0.006287,9.072596,0.008667,0.000664,0.008972,1.707347,1.392676,0.007265,0.009201,1
0.016521,0.013628,0.01915,0.01915,0.014746,0.016456,0.012963,0.013916,0.001542,0.002875,0.01915,10.902596,11.062534,0.003895,0.012848,11.162956,0.015549,0.002983,0.020249,2.232044,2.461555,0.010479,0.020249,8
0.011383,0.010417,0.013336,0.013336,0.01045,0.010596,0.010642,0.009384,0.001455,0.001408,0.013336,10.494155,10.563324,0.001386,0.008057,10.553693,0.012818,0.001307,0.013397,1.477226,1.365957,0.010049,0.013397,8
0.00894,0.009106,0.010117,0.010559,0.008675,0.008252,0.008914,0.007828,0.000474,0.000829,0.010208,10.468199,10.340719,0.000905,0.007218,10.207538,0.010208,0.000863,0.010147,1.984711,1.430427,0.00894,0.010559,3
0.009088,0.008629,0.010758,0.011093,0.008148,0.007766,0.008513,0.007004,0.000896,0.001173,0.010819,8.06143,8.020105,0.001258,0.006424,7.949733,0.010666,0.001274,0.010925,1.928267,1.590463,0.008102,0.011093,1
0.011351,0.01058,0.014099,0.015137,0.010497,0.010489,0.010337,0.008927,0.001159,0.001875,0.014405,9.186176,9.172865,0.002432,0.008316,9.133086,0.014405,0.002373,0.014099,2.385367,2.088563,0.009618,0.015137,3
0.009442,0.00855,0.012818,0.013916,0.009133,0.009826,0.008552,0.007126,0.001254,0.001995,0.013672,7.755064,7.769164,0.002224,0.007126,7.782324,0.013672,0.002277,0.014328,1.836683,1.605173,0.007883,0.014328,3
0.011054,0.010472,0.012573,0.013046,0.010156,0.009931,0.010141,0.009827,0.00089,0.000948,0.012573,8.708967,8.73596,0.001121,0.008255,8.711169,0.011933,0.000939,0.012573,2.384314,2.067018,0.009499,0.013046,3
0.007783,0.007141,0.009171,0.009354,0.006945,0.006811,0.006876,0.006653,0.000645,0.000899,0.009171,8.580309,8.573812,0.001171,0.005783,8.510373,0.008713,0.001065,0.009171,1.433753,1.284245,0.006261,0.009354,1
0.011636,0.009661,0.014511,0.015076,0.010295,0.01121,0.009674,0.008026,0.001442,0.002574,0.014801,9.410201,9.566516,0.003156,0.008026,9.671413,0.014801,0.003025,0.014542,1.760998,1.733791,0.008268,0.015076,3
0.007551,0.007319,0.008484,0.008698,0.007955,0.008526,0.007216,0.006882,0.001018,0.001023,0.008484,6.816746,6.897596,0.000598,0.00679,6.973793,0.007996,0.000489,0.01239,1.747845,1.412055,0.006964,0.01239,4
0.007551,0.007319,0.008484,0.008698,0.007955,0.008526,0.007216,0.006882,0.001018,0.001023,0.008484,6.816746,6.897596,0.000598,0.00679,6.973793,0.007996,0.000489,0.01239,1.747845,1.412055,0.006964,0.01239,4
0.008914,0.008789,0.009903,0.011002,0.008917,0.009047,0.00848,0.007935,0.000472,0.000844,0.010788,11.096841,11.140669,0.001103,0.007782,11.15362,0.010788,0.001059,0.010437,1.942397,1.542123,0.008196,0.011002,3
0.008276,0.007885,0.01033,0.010361,0.007997,0.008134,0.007808,0.006699,0.000656,0.000917,0.010178,9.399383,9.471607,0.001139,0.006668,9.511554,0.009796,0.001101,0.01033,1.953933,1.630274,0.007486,0.010361,3
0.012003,0.012373,0.015534,0.016541,0.011869,0.01143,0.012057,0.009873,0.001273,0.001654,0.015946,8.284444,8.246878,0.001798,0.009552,8.191553,0.015946,0.001869,0.015534,3.160967,2.364584,0.012158,0.016541,3
0.008607,0.008527,0.011673,0.012116,0.00872,0.008874,0.00858,0.005493,0.000833,0.001423,0.012024,9.410388,9.453487,0.00169,0.005493,9.504396,0.012024,0.001866,0.011673,2.54342,2.031312,0.008564,0.012116,3
0.013228,0.011596,0.017044,0.019776,0.012266,0.013182,0.011263,0.010269,0.001266,0.002958,0.019165,8.588816,8.627315,0.003589,0.010269,8.655908,0.019165,0.003613,0.017044,2.122103,1.984176,0.009916,0.019776,3
0.012003,0.012373,0.015534,0.016541,0.011869,0.01143,0.012057,0.009873,0.001273,0.001654,0.015946,8.284444,8.246878,0.001798,0.009552,8.191553,0.015946,0.001869,0.015534,3.160967,2.364584,0.012158,0.016541,3
0.006645,0.006727,0.00766,0.008469,0.006379,0.00612,0.00647,0.00589,0.000367,0.000594,0.008469,9.343272,9.290414,0.000952,0.005417,9.241307,0.008469,0.00064,0.007691,1.604669,1.269261,0.006368,0.008469,1
0.007745,0.007284,0.009903,0.010208,0.008364,0.009277,0.007369,0.006455,0.001608,0.001687,0.010163,6.033165,6.169061,0.001022,0.006455,6.303927,0.010163,0.00093,0.014359,1.95581,1.703838,0.007035,0.014359,7
0.007692,0.007128,0.010117,0.01033,0.008181,0.008981,0.007241,0.006317,0.001318,0.001516,0.010178,6.717833,6.873472,0.001091,0.006271,7.025477,0.010178,0.000991,0.012894,1.931884,1.669093,0.006875,0.012894,7
0.009218,0.009006,0.011093,0.012268,0.008804,0.008633,0.00875,0.007156,0.000597,0.001063,0.012177,8.315317,8.355804,0.001322,0.007156,8.347545,0.012177,0.00134,0.011093,1.987137,1.576288,0.008456,0.012268,3
0.010448,0.009671,0.012253,0.012253,0.009402,0.009206,0.009244,0.009094,0.00098,0.001102,0.0121,9.354298,9.392104,0.001474,0.007691,9.374674,0.010208,0.001181,0.012711,1.971588,1.786603,0.008426,0.012711,3
0.005977,0.005622,0.006714,0.006836,0.006668,0.007639,0.005615,0.005585,0.001765,0.001658,0.00676,4.229049,4.336832,0.000455,0.005554,4.453304,0.006149,0.000362,0.014328,1.273396,1.052033,0.005328,0.014328,6
0.007535,0.007117,0.008331,0.008438,0.008256,0.009263,0.007078,0.006149,0.001954,0.00183,0.008438,5.158332,5.281992,0.000593,0.006149,5.396134,0.007797,0.000479,0.01503,1.599054,1.311162,0.006719,0.01503,6
0.010499,0.00856,0.013245,0.013245,0.009175,0.010415,0.008371,0.008377,0.000587,0.001913,0.012879,9.540984,9.727823,0.002323,0.008377,9.847979,0.011353,0.002065,0.013245,1.212177,1.165423,0.007007,0.013245,8
0.006015,0.005733,0.00647,0.00647,0.006674,0.007535,0.005703,0.005676,0.001567,0.001471,0.00647,4.902867,5.022901,0.000359,0.005676,5.142315,0.006027,0.000261,0.012696,1.303243,1.052552,0.005453,0.012696,6
0.00566,0.005637,0.006409,0.006409,0.005511,0.005385,0.005549,0.005188,0.00026,0.000328,0.006317,8.59322,8.583901,0.000358,0.004898,8.498064,0.006317,0.000335,0.006409,1.157351,0.843412,0.005485,0.006409,9
0.006907,0.006499,0.007599,0.007843,0.0077,0.008762,0.006528,0.005905,0.001569,0.001638,0.007843,5.458464,5.580113,0.000485,0.005905,5.703303,0.006897,0.000323,0.013672,1.541924,1.27097,0.006217,0.013672,6
0.006663,0.006125,0.008087,0.008133,0.007243,0.008386,0.006215,0.005219,0.001855,0.00186,0.008133,5.399573,5.489044,0.000922,0.005219,5.582438,0.007675,0.000877,0.014557,1.247623,1.032731,0.005857,0.014557,6
0.011073,0.010734,0.011963,0.013275,0.011709,0.012563,0.010477,0.01033,0.001849,0.001815,0.012863,7.205029,7.282042,0.001245,0.010086,7.349834,0.012863,0.00109,0.018524,2.511452,2.059556,0.010046,0.018524,3
0.011073,0.010734,0.011963,0.013275,0.011709,0.012563,0.010477,0.01033,0.001849,0.001815,0.012863,7.205029,7.282042,0.001245,0.010086,7.349834,0.012863,0.00109,0.018524,2.511452,2.059556,0.010046,0.018524,3
0.007808,0.007318,0.008698,0.009003,0.007583,0.007905,0.007156,0.006607,0.000688,0.000862,0.008591,9.068526,9.140037,0.000947,0.006607,9.187225,0.008469,0.000881,0.010346,1.55021,1.303899,0.006711,0.010346,3
0.008784,0.008161,0.009583,0.009628,0.008201,0.008308,0.008011,0.008042,0.000552,0.000573,0.009628,7.657001,7.739869,0.000761,0.007324,7.761549,0.008804,0.000588,0.010254,1.536095,1.238575,0.007493,0.010254,3
0.009644,0.009262,0.010254,0.01062,0.009251,0.009274,0.009049,0.008972,0.000423,0.000528,0.010269,9.886982,9.915428,0.000764,0.008148,9.907566,0.010117,0.000605,0.010956,2.082505,1.706935,0.008641,0.010956,3
0.008639,0.0091,0.010437,0.014237,0.008189,0.007352,0.008959,0.006332,0.000763,0.001562,0.014237,6.421205,6.352025,0.001724,0.005936,6.276748,0.014237,0.001636,0.010529,2.466621,1.753643,0.009238,0.014237,1
0.00641,0.00564,0.00737,0.007828,0.007573,0.009458,0.005877,0.005234,0.001855,0.002424,0.007828,7.537719,7.75718,0.000944,0.005234,7.962953,0.007065,0.000799,0.012345,1.161929,0.96144,0.00543,0.012345,5
0.006495,0.005793,0.00763,0.007889,0.007245,0.008932,0.005931,0.004929,0.001657,0.002038,0.007889,6.786096,6.960584,0.000886,0.004929,7.142973,0.006653,0.000771,0.012558,1.133639,0.928786,0.005477,0.012558,6
0.007189,0.006127,0.008118,0.008179,0.008125,0.009754,0.006531,0.006485,0.001605,0.002297,0.008179,8.261717,8.498987,0.001023,0.006485,8.708865,0.007904,0.000897,0.012634,1.175662,1.006485,0.005998,0.012634,5
0.006722,0.006157,0.007431,0.00766,0.007323,0.00825,0.006337,0.006073,0.000954,0.001334,0.00766,8.324245,8.549224,0.000663,0.006073,8.747506,0.00766,0.000519,0.010697,1.261677,1.06215,0.006037,0.010697,6
0.006055,0.005788,0.006851,0.007004,0.007177,0.008016,0.005854,0.005325,0.001273,0.001522,0.007004,7.464769,7.697753,0.000475,0.005325,7.917951,0.006577,0.000503,0.011231,1.397375,1.204974,0.005657,0.011231,6
0.006803,0.006128,0.007538,0.007889,0.007774,0.00955,0.00618,0.005966,0.001959,0.002243,0.007889,5.906147,6.087494,0.000709,0.005966,6.271802,0.006622,0.000491,0.014405,1.218235,1.020478,0.005693,0.014405,6
0.006958,0.006144,0.008209,0.008301,0.008672,0.011014,0.006327,0.006043,0.003009,0.003331,0.008301,5.080986,5.233435,0.000879,0.006043,5.393514,0.007248,0.000685,0.020584,1.344228,1.210758,0.005769,0.020584,6
0.006264,0.005846,0.007263,0.007568,0.006586,0.007266,0.005859,0.005554,0.000914,0.001057,0.007263,6.816826,6.941331,0.000623,0.005554,7.066521,0.006836,0.000561,0.01001,1.422385,1.208881,0.005535,0.01001,7
