@relation HK2.arff-weka.filters.unsupervised.instance.Normalize-N1.0-L2.0

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute CLASS {WildType,HitMain1,HitMain2,Mitotic,NO_TET,Garbage}

@data
0.000901,0.00019,0.000928,0.000157,0.000618,0.000124,0.000325,0.000023,0.000477,0.000174,0.00761,0.05688,0.076866,0.182641,0.067112,0.621602,0.664958,0.213515,0.255039,0.030009,0.075969,-0.033421,0.077156,0.000973,0.000713,WildType
0.000501,0.000026,0.000586,0.00011,0.000611,0.0001,0.000315,0.000029,0.000468,0.000168,0.00821,0.059667,0.073715,0.200345,0.064977,0.548032,0.729312,0.203113,0.243555,0.034906,0.078018,-0.031991,0.073735,0.00108,0.000797,HitMain2
0.00029,0.000021,0.00034,0.00007,0.000335,0.000061,0.000193,0.00001,0.000258,0.000083,0.002782,0.052449,0.050092,0.222485,0.037379,0.532092,0.773969,0.149038,0.182229,0.022119,0.052786,-0.021377,0.050324,0.000298,0.000437,HitMain1
0.000934,0.000113,0.000879,0.00012,0.00051,0.000094,0.000284,0.000066,0.000397,0.000142,0.005343,0.10045,0.05887,0.256615,0.046791,0.450542,0.789179,0.171402,0.224011,0.049207,0.083618,-0.018636,0.057083,0.001104,0.000891,WildType
0.00039,0.000074,0.000633,0.000328,0.000431,0.000086,0.000221,0.000014,0.000328,0.000123,0.004921,0.035777,0.057682,0.218408,0.048733,0.457416,0.818363,0.158478,0.183869,0.021837,0.052442,-0.029702,0.057524,0.000564,0.000791,HitMain1
0.000934,0.000113,0.000879,0.00012,0.00051,0.000094,0.000284,0.000066,0.000397,0.000142,0.005343,0.10045,0.05887,0.256615,0.046791,0.450542,0.789179,0.171402,0.224011,0.049207,0.083618,-0.018636,0.057083,0.001104,0.000891,WildType
0.000901,0.00019,0.000928,0.000157,0.000618,0.000124,0.000325,0.000023,0.000477,0.000174,0.00761,0.05688,0.076866,0.182641,0.067112,0.621602,0.664958,0.213515,0.255039,0.030009,0.075969,-0.033421,0.077156,0.000973,0.000713,WildType
0.000901,0.00019,0.000928,0.000157,0.000618,0.000124,0.000325,0.000023,0.000477,0.000174,0.00761,0.05688,0.076866,0.182641,0.067112,0.621602,0.664958,0.213515,0.255039,0.030009,0.075969,-0.033421,0.077156,0.000973,0.000713,WildType
0.000379,0.00005,0.000494,0.000133,0.000392,0.000075,0.000212,0.000032,0.000311,0.000109,0.002779,0.06242,0.049619,0.184668,0.036895,0.575534,0.749684,0.150295,0.187879,0.026206,0.057921,-0.020504,0.050548,0.000292,0.000421,HitMain1
0.00039,0.000074,0.000633,0.000328,0.000431,0.000086,0.000221,0.000014,0.000328,0.000123,0.004921,0.035777,0.057682,0.218408,0.048733,0.457416,0.818363,0.158478,0.183869,0.021837,0.052442,-0.029702,0.057524,0.000564,0.000791,HitMain1
0.000528,0.000023,0.000569,0.00006,0.0006,0.000094,0.000344,0.000023,0.000467,0.000147,0.009902,0.088335,0.07524,0.18962,0.069234,0.584044,0.681933,0.216887,0.272974,0.048959,0.097106,-0.025801,0.074155,0.000724,0.000476,HitMain2
0.000422,0.000068,0.000536,0.000152,0.000421,0.000079,0.000244,0.000042,0.000343,0.000111,0.006596,0.031601,0.060346,0.216287,0.050787,0.519394,0.782639,0.158253,0.176464,0.018987,0.049826,-0.032725,0.05967,0.000266,0.001995,HitMain2
0.000597,0.000026,0.00058,0.00003,0.000688,0.000105,0.000382,0.000032,0.000525,0.000174,0.008484,0.135031,0.063739,0.180657,0.066299,0.693332,0.543494,0.222253,0.305981,0.061997,0.116203,-0.014497,0.062646,0.000078,0.000214,NO_TET
0.00048,0.000047,0.00065,0.000245,0.000488,0.000071,0.000291,0.000018,0.000385,0.000112,0.008193,0.052998,0.073212,0.203836,0.063778,0.550973,0.732492,0.199743,0.2305,0.03071,0.07284,-0.035473,0.074122,0.000583,0.000593,HitMain2
0.000748,0.000035,0.000739,0.000031,0.000864,0.000131,0.000502,0.000037,0.000685,0.000209,0.01801,0.118471,0.077898,0.146028,0.099792,0.762036,0.389122,0.261709,0.345576,0.061051,0.134987,-0.0183,0.077291,0.000565,0.000544,NO_TET
0.000581,0.000031,0.000701,0.000171,0.000633,0.000105,0.000361,0.000029,0.000492,0.000159,0.014162,0.069293,0.083031,0.19746,0.077762,0.560916,0.706934,0.214891,0.252959,0.044205,0.090809,-0.037138,0.083258,0.001796,0.000473,HitMain2
0.00048,0.000047,0.00065,0.000245,0.000488,0.000071,0.000291,0.000018,0.000385,0.000112,0.008193,0.052998,0.073212,0.203836,0.063778,0.550973,0.732492,0.199743,0.2305,0.03071,0.07284,-0.035473,0.074122,0.000583,0.000593,HitMain2
0.000362,0.000064,0.000473,0.000158,0.000419,0.00009,0.000227,0.000015,0.00032,0.000117,0.003392,0.06327,0.055627,0.222343,0.042832,0.540199,0.755174,0.169047,0.205638,0.02797,0.063224,-0.024238,0.057316,0.000692,0.000207,HitMain2
0.000566,0.000067,0.000678,0.000161,0.000653,0.000139,0.000308,0.00003,0.000504,0.000204,0.01106,0.05391,0.073784,0.210028,0.065533,0.470496,0.789545,0.189198,0.221837,0.034273,0.074273,-0.035672,0.073483,0.000607,0.000752,HitMain2
0.000476,0.000041,0.000566,0.000132,0.000393,0.000046,0.000249,0.000018,0.00032,0.000082,0.006256,0.079339,0.057831,0.226166,0.048111,0.472603,0.793408,0.170041,0.208458,0.042954,0.076215,-0.023123,0.058711,0.000629,0.000167,HitMain2
0.000424,0.000056,0.000489,0.000091,0.000409,0.000064,0.000238,0.000038,0.000324,0.000102,0.004247,0.050185,0.058547,0.21095,0.047259,0.583379,0.728247,0.167889,0.199973,0.02609,0.060405,-0.026219,0.05859,0.00077,0.000675,HitMain1
0.000656,0.000093,0.000661,0.000076,0.000416,0.000062,0.000264,0.000014,0.000349,0.00009,0.004459,0.061936,0.063911,0.198378,0.052511,0.552938,0.737591,0.187751,0.233221,0.030555,0.070311,-0.024931,0.063445,0.000428,0.000168,WildType
0.000758,0.000184,0.000795,0.000155,0.000386,0.000071,0.00025,0.000033,0.000318,0.00009,0.004592,0.056334,0.057353,0.221773,0.045539,0.510782,0.780862,0.162855,0.190143,0.030525,0.062474,-0.027663,0.05777,0.000651,0.000666,WildType
0.000428,0.000053,0.000468,0.000071,0.000543,0.000132,0.000269,0.000018,0.000388,0.000164,0.005899,0.051736,0.064517,0.183642,0.055403,0.67479,0.639311,0.184386,0.218884,0.028239,0.066736,-0.028712,0.065476,0.000522,0.000524,WildType
0.000616,0.00015,0.00066,0.000136,0.000546,0.000162,0.000259,0.000019,0.000384,0.000181,0.003849,0.080127,0.058053,0.197444,0.048168,0.594964,0.704057,0.182025,0.23408,0.039246,0.076501,-0.020576,0.058876,0.001177,0.000441,Mitotic
0.001044,0.000176,0.000993,0.000158,0.000587,0.000087,0.000381,0.000024,0.000482,0.000123,0.017186,0.055209,0.089504,0.204386,0.082412,0.639908,0.643334,0.205114,0.240281,0.035184,0.084703,-0.037177,0.084352,0.000673,0.000591,WildType
0.000896,0.000121,0.000807,0.000149,0.000521,0.000081,0.000336,0.000022,0.000424,0.000111,0.012346,0.069665,0.07771,0.255459,0.065729,0.412161,0.804942,0.188683,0.225498,0.038992,0.084164,-0.032022,0.074061,0.000961,0.000261,WildType
0.000509,0.000125,0.000585,0.000138,0.000467,0.000124,0.000252,0.000015,0.000358,0.00014,0.006562,0.038899,0.063666,0.188419,0.055239,0.650241,0.675199,0.170248,0.198037,0.023354,0.058045,-0.031217,0.06354,0.000208,0.000618,WildType
0.000659,0.000055,0.000682,0.000054,0.000722,0.00022,0.000354,0.000023,0.000551,0.000247,0.006885,0.100691,0.0675,0.164434,0.065081,0.697009,0.56365,0.220876,0.289681,0.050584,0.100019,-0.02051,0.069092,0.00024,0.000134,WildType
0.000792,0.000074,0.000792,0.000061,0.000505,0.000069,0.000295,0.00003,0.000402,0.000121,0.004043,0.089955,0.058759,0.183609,0.051047,0.677712,0.617768,0.190365,0.249404,0.042949,0.083408,-0.018791,0.059935,0.000271,0.000206,WildType
0.000684,0.000114,0.000759,0.00013,0.000451,0.00006,0.000281,0.000018,0.000359,0.000097,0.006048,0.050424,0.067031,0.143305,0.059029,0.74024,0.568294,0.189356,0.226893,0.027382,0.067629,-0.028197,0.067361,0.000773,0.000348,WildType
0.001677,0.00029,0.001625,0.000227,0.000985,0.000168,0.000477,0.000049,0.000745,0.000288,0.022857,0.073503,0.098913,0.186537,0.098688,0.695172,0.546837,0.235042,0.279107,0.047329,0.1065,-0.039337,0.095799,0.000098,0.000816,WildType
0.001413,0.000297,0.001368,0.000229,0.000797,0.000125,0.000427,0.000033,0.000625,0.00021,0.013162,0.085823,0.088176,0.187797,0.08859,0.672424,0.559457,0.247901,0.302446,0.052754,0.107215,-0.033177,0.090053,0.001385,0.000521,WildType
0.001026,0.000169,0.000995,0.00014,0.000653,0.000099,0.000365,0.000057,0.000517,0.000169,0.008083,0.049036,0.083076,0.194058,0.073487,0.55277,0.716468,0.219721,0.256417,0.028619,0.074546,-0.038709,0.082359,0.000968,0.000516,WildType
0.000857,0.000139,0.000913,0.00013,0.000524,0.000074,0.000304,0.000027,0.000415,0.000126,0.005806,0.062076,0.068381,0.177079,0.058507,0.643616,0.656821,0.198537,0.244397,0.031271,0.074339,-0.026567,0.068112,0.001601,0.000364,WildType
0.00197,0.00071,0.001839,0.000517,0.002472,0.000424,0.001211,0.000146,0.001896,0.000721,0.246229,0.019967,0.27934,0.103692,0.296712,0.693,0.423392,0.15128,0.161654,0.018755,0.072735,-0.141843,0.166854,0.001428,0.00035,NO_TET
0.001467,0.000272,0.001368,0.000222,0.001603,0.000279,0.000777,0.000089,0.001224,0.000472,0.046967,0.090315,0.136961,0.16286,0.165885,0.683724,0.426697,0.307066,0.355926,0.063039,0.149528,-0.05179,0.131495,0.000355,0.001125,NO_TET
0.000352,0.000018,0.000392,0.00007,0.000386,0.000052,0.000239,0.000016,0.000305,0.000083,0.006674,0.062271,0.059476,0.229178,0.049954,0.413126,0.831354,0.164276,0.195631,0.036503,0.06912,-0.027175,0.059945,0.000503,0.000406,HitMain2
0.000645,0.00009,0.000722,0.000145,0.000615,0.000104,0.000326,0.00003,0.000465,0.000165,0.01245,0.065082,0.074219,0.205222,0.065984,0.501762,0.767886,0.190195,0.227926,0.039491,0.081538,-0.029274,0.070883,0.001022,0.000513,HitMain2
0.000433,0.000055,0.000519,0.000123,0.000529,0.000132,0.000246,0.000019,0.000407,0.000174,0.006085,0.041577,0.06194,0.211708,0.052464,0.422633,0.833208,0.166882,0.192862,0.025366,0.058642,-0.031853,0.061853,0.000518,0.000592,WildType
0.000524,0.000047,0.000603,0.00012,0.000572,0.000131,0.00029,0.000029,0.000436,0.000174,0.006472,0.073856,0.063107,0.205199,0.05377,0.530768,0.751811,0.185231,0.227496,0.040311,0.078263,-0.025712,0.064099,0.001301,0.000924,HitMain2
0.000524,0.000047,0.000603,0.00012,0.000572,0.000131,0.00029,0.000029,0.000436,0.000174,0.006472,0.073856,0.063107,0.205199,0.05377,0.530768,0.751811,0.185231,0.227496,0.040311,0.078263,-0.025712,0.064099,0.001301,0.000924,HitMain2
0.000397,0.000032,0.000483,0.000143,0.000469,0.000133,0.00024,0.000016,0.000355,0.00015,0.006652,0.05226,0.058047,0.228341,0.048637,0.366635,0.861103,0.15102,0.178622,0.031494,0.062303,-0.025877,0.05632,0.00143,0.000426,HitMain2
0.000427,0.000043,0.000524,0.000154,0.000509,0.00012,0.000267,0.000017,0.00038,0.000148,0.005912,0.070777,0.062987,0.22363,0.052506,0.479649,0.783285,0.1829,0.221972,0.037828,0.075686,-0.025958,0.063717,0.001808,0.001102,HitMain2
0.000392,0.00005,0.000454,0.000101,0.000511,0.000171,0.000241,0.000016,0.000367,0.00018,0.003843,0.055719,0.057276,0.224023,0.044844,0.530086,0.763528,0.168909,0.201134,0.026136,0.0611,-0.025505,0.058172,0.000418,0.000171,HitMain2
0.000458,0.000044,0.000549,0.000127,0.000547,0.000135,0.000293,0.00003,0.000426,0.000164,0.006098,0.078715,0.064465,0.201043,0.054249,0.521345,0.754325,0.189932,0.237918,0.040604,0.080112,-0.023588,0.064319,0.001291,0.000657,HitMain2
0.000647,0.000132,0.000677,0.000112,0.000531,0.000103,0.00035,0.000065,0.000438,0.000125,0.008655,0.068795,0.073316,0.143445,0.067361,0.731497,0.549127,0.212333,0.261538,0.035856,0.084212,-0.027209,0.073937,0.000557,0.001342,WildType
0.000647,0.000132,0.000677,0.000112,0.000531,0.000103,0.00035,0.000065,0.000438,0.000125,0.008655,0.068795,0.073316,0.143445,0.067361,0.731497,0.549127,0.212333,0.261538,0.035856,0.084212,-0.027209,0.073937,0.000557,0.001342,WildType
0.000586,0.000071,0.000608,0.000064,0.000485,0.000075,0.000282,0.000018,0.000391,0.000117,0.008792,0.040552,0.067036,0.128555,0.062104,0.835728,0.436483,0.17811,0.207339,0.023273,0.061864,-0.029518,0.066988,0.000124,0.000598,WildType
0.000454,0.000027,0.000476,0.000037,0.000499,0.000085,0.000307,0.000036,0.0004,0.000117,0.006312,0.076504,0.06719,0.17059,0.060262,0.73185,0.547301,0.203822,0.258621,0.035849,0.083053,-0.022562,0.067802,0.000358,0.00018,WildType
0.00039,0.000047,0.000512,0.000175,0.000465,0.000106,0.000262,0.000014,0.00037,0.000129,0.007013,0.035551,0.067869,0.212344,0.059041,0.483732,0.792704,0.17941,0.203115,0.022451,0.057395,-0.036149,0.067657,0.001101,0.000552,HitMain2
0.000624,0.000044,0.000633,0.000041,0.000422,0.00005,0.00028,0.000015,0.000347,0.000081,0.004523,0.091629,0.060461,0.180098,0.052487,0.678283,0.613902,0.194019,0.254988,0.042707,0.084852,-0.018996,0.061207,0.000631,0.000453,WildType
0.000501,0.000022,0.00051,0.000022,0.000832,0.000414,0.000325,0.000023,0.000541,0.000373,0.008846,0.118789,0.026142,0.087526,0.057088,0.910324,0.212082,0.166662,0.242052,0.055061,0.100869,-0.003987,0.030826,0.000295,0.000423,NO_TET
0.000554,0.000046,0.000556,0.000039,0.000703,0.000181,0.000347,0.000025,0.000499,0.000216,0.005881,0.136284,0.059399,0.167808,0.06001,0.693717,0.553707,0.218369,0.301068,0.061014,0.110658,-0.014539,0.061325,0.000319,0.000108,NO_TET
0.00091,0.000086,0.00089,0.000076,0.000502,0.000059,0.00034,0.000019,0.000421,0.000094,0.007122,0.083998,0.070232,0.160671,0.066015,0.730581,0.53649,0.213518,0.273071,0.042716,0.092401,-0.023814,0.071598,0.001123,0.000372,WildType
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Garbage
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Garbage
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Garbage
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Garbage
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Garbage
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Garbage
0.000551,0.000048,0.000559,0.000045,0.000488,0.00009,0.000271,0.000017,0.000391,0.000129,0.00464,0.069656,0.063641,0.18613,0.053049,0.600171,0.698002,0.191245,0.241484,0.034123,0.075055,-0.022924,0.063178,0.000255,0.000471,WildType
0.000439,0.000009,0.000439,0.000009,0.000493,0.000056,0.000336,0.000018,0.000414,0.00009,0.00669,0.212178,0.016166,0.125522,0.053669,0.835348,0.294547,0.192233,0.298541,0.092192,0.128095,-0.001639,0.021952,0.000064,0.000214,NO_TET
0.000426,0.000008,0.000426,0.000008,0.000522,0.000106,0.000322,0.000022,0.000424,0.000128,0.003948,0.304021,0.010313,0.172823,0.04332,0.748661,0.381361,0.194522,0.313118,0.123096,0.135292,-0.001408,0.020822,0.000269,0.000054,NO_TET
0.001103,0.000285,0.001124,0.000246,0.000584,0.000187,0.000245,0.000025,0.000388,0.000211,0.002865,0.097778,0.050012,0.232921,0.038517,0.50239,0.772048,0.165283,0.214165,0.043488,0.074964,-0.017725,0.052208,0.000737,0.000256,Mitotic
0.00049,0.000011,0.000489,0.00001,0.000555,0.000083,0.000364,0.000017,0.000463,0.000115,0.006855,0.226737,0.01872,0.132911,0.056007,0.806606,0.323679,0.206146,0.318987,0.093908,0.135699,-0.001654,0.022908,0.000262,0.000455,NO_TET
0.000918,0.000191,0.000908,0.000151,0.000634,0.000097,0.00036,0.000026,0.000495,0.000157,0.008407,0.069471,0.080834,0.182372,0.073729,0.659526,0.607714,0.22858,0.275884,0.038458,0.088867,-0.033005,0.082171,0.001104,0.000426,WildType
0.000643,0.000146,0.000665,0.00013,0.000679,0.00028,0.000263,0.000027,0.000421,0.00027,0.004092,0.098208,0.059222,0.257316,0.041966,0.501859,0.759463,0.17509,0.218951,0.039623,0.077705,-0.022011,0.059334,0.000281,0.000078,Mitotic
0.000731,0.000178,0.000735,0.000155,0.000437,0.000092,0.000215,0.000039,0.000338,0.000134,0.003425,0.032602,0.050976,0.228596,0.04031,0.429272,0.840836,0.141332,0.160174,0.01706,0.044282,-0.026925,0.050561,0.00074,0.000223,WildType
0.000539,0.000032,0.000519,0.000036,0.00052,0.000081,0.000314,0.000016,0.000415,0.00012,0.008181,0.08492,0.073046,0.221195,0.062977,0.549433,0.71074,0.206177,0.263341,0.042666,0.09057,-0.02425,0.070682,0.000431,0.000084,NO_TET
0.000604,0.000034,0.000599,0.000028,0.000698,0.000122,0.000426,0.000028,0.000559,0.000165,0.01148,0.116567,0.061911,0.112034,0.081371,0.812643,0.350357,0.237078,0.320444,0.05327,0.118982,-0.013754,0.063719,0.00033,0.000337,NO_TET
0.00052,0.000182,0.000618,0.000186,0.00047,0.00011,0.000246,0.000017,0.000351,0.000137,0.008052,0.041268,0.060865,0.128605,0.053191,0.805388,0.511587,0.155779,0.179208,0.02368,0.058477,-0.028308,0.060172,0.00098,0.000421,WildType
0.00073,0.000167,0.000777,0.000141,0.00058,0.000125,0.000289,0.000022,0.000439,0.000174,0.005583,0.056783,0.068018,0.167209,0.058472,0.665224,0.640917,0.196884,0.239313,0.029396,0.071203,-0.028022,0.068458,0.000575,0.000331,WildType
0.000742,0.00019,0.000769,0.000154,0.000549,0.000095,0.000278,0.000028,0.000414,0.000155,0.008197,0.036561,0.064546,0.105664,0.059484,0.842349,0.443083,0.167701,0.191425,0.022321,0.058187,-0.031034,0.065083,0.000985,0.000251,WildType
0.000739,0.000102,0.000745,0.000088,0.000449,0.000052,0.000285,0.000021,0.000368,0.000093,0.005349,0.067901,0.064489,0.198361,0.053609,0.585556,0.712214,0.18557,0.229785,0.034766,0.074988,-0.025374,0.064328,0.001965,0.000873,WildType
0.001033,0.000049,0.001007,0.000049,0.000963,0.000124,0.000598,0.000047,0.000796,0.00021,0.028651,0.108323,0.092331,0.129614,0.12239,0.743368,0.386084,0.285824,0.360817,0.062203,0.141534,-0.027103,0.094656,0.000674,0.000564,NO_TET
0.000841,0.000143,0.000843,0.000112,0.000493,0.000092,0.000286,0.000019,0.000406,0.000126,0.004837,0.070688,0.062494,0.171154,0.054574,0.696215,0.608001,0.188666,0.238777,0.036534,0.077097,-0.022923,0.063282,0.001007,0.000519,WildType
0.000792,0.00019,0.000874,0.000172,0.000463,0.000093,0.000287,0.000022,0.000378,0.000113,0.005593,0.043406,0.06396,0.147159,0.055572,0.747771,0.569536,0.178855,0.211007,0.023836,0.060713,-0.028732,0.064175,0.000855,0.001601,WildType
0.000683,0.000092,0.000704,0.00008,0.000451,0.000059,0.000302,0.000022,0.000376,0.000089,0.005661,0.055315,0.065674,0.153634,0.05653,0.704659,0.609948,0.18785,0.225665,0.029643,0.069488,-0.02864,0.066868,0.001176,0.000797,WildType
0.000428,0.000056,0.000437,0.000048,0.000507,0.000183,0.000269,0.000015,0.00038,0.000174,0.003569,0.111284,0.054371,0.191671,0.045859,0.64007,0.652678,0.18574,0.249914,0.047801,0.087081,-0.015536,0.055325,0.000383,0.000298,NO_TET
0.000544,0.000076,0.000566,0.00007,0.000414,0.000082,0.000262,0.000015,0.000337,0.000097,0.00507,0.04823,0.06338,0.17772,0.051988,0.625917,0.694878,0.17881,0.207925,0.02561,0.062077,-0.03057,0.063755,0.000806,0.000644,WildType
0.000559,0.000015,0.000556,0.000014,0.000561,0.000111,0.000368,0.000016,0.000475,0.000128,0.007849,0.156351,0.039739,0.126679,0.06131,0.822451,0.350177,0.207054,0.303061,0.06595,0.118946,-0.006306,0.042442,0.000118,0.000201,NO_TET
0.000857,0.000164,0.000875,0.000129,0.000506,0.000094,0.000338,0.00002,0.000427,0.000111,0.009438,0.038897,0.077358,0.140099,0.071189,0.762983,0.530322,0.200014,0.228542,0.02369,0.064825,-0.037379,0.077024,0.000334,0.00033,WildType
0.000709,0.000131,0.000747,0.00011,0.000482,0.000093,0.000293,0.00002,0.000396,0.000119,0.010161,0.031549,0.067103,0.093893,0.062685,0.868154,0.396353,0.165972,0.184977,0.020032,0.055036,-0.034073,0.067159,0.000225,0.000813,WildType
0.000567,0.000113,0.000609,0.000118,0.000423,0.000093,0.000252,0.000017,0.000352,0.000112,0.006501,0.018632,0.064289,0.202931,0.057949,0.522203,0.78257,0.165294,0.175727,0.013494,0.039791,-0.041893,0.064048,0.000701,0.000868,WildType
0.000817,0.000256,0.000846,0.000216,0.000464,0.000093,0.000241,0.000018,0.000359,0.000133,0.005549,0.025927,0.063127,0.194123,0.055692,0.604126,0.719694,0.168971,0.187883,0.017086,0.047146,-0.035511,0.063002,0.000794,0.00043,WildType
0.000673,0.000096,0.000705,0.000082,0.000591,0.000117,0.000307,0.000022,0.000453,0.000168,0.0071,0.061738,0.067669,0.134864,0.061162,0.774645,0.509955,0.196694,0.242631,0.030873,0.075446,-0.025348,0.068209,0.000365,0.000311,WildType
0.000338,0.000034,0.000396,0.000075,0.000329,0.000056,0.00019,0.000011,0.000259,0.000081,0.003129,0.038061,0.049359,0.213429,0.039206,0.550182,0.769523,0.142014,0.168495,0.019704,0.04773,-0.022936,0.048972,0.000081,0.000276,HitMain1
0.000511,0.000018,0.000505,0.000017,0.000638,0.000119,0.00036,0.000021,0.000499,0.000165,0.007734,0.14266,0.050232,0.149283,0.06226,0.791816,0.411986,0.210414,0.300014,0.062111,0.115161,-0.009695,0.051973,0.000372,0.000142,NO_TET
0.000863,0.000154,0.000995,0.000216,0.000431,0.000056,0.000257,0.000021,0.000344,0.000099,0.004299,0.060079,0.058242,0.192682,0.048285,0.675919,0.641597,0.174002,0.212806,0.029938,0.066587,-0.02392,0.059496,0.0014,0.000437,HitMain1
0.000386,0.000043,0.000439,0.000076,0.000355,0.000069,0.000193,0.000012,0.000269,0.000095,0.002739,0.040636,0.050344,0.209616,0.03966,0.527804,0.782814,0.14724,0.177159,0.020247,0.049288,-0.02264,0.050026,0.000402,0.000273,HitMain1
0.000728,0.000161,0.000768,0.000139,0.000492,0.000099,0.000283,0.000016,0.000384,0.000127,0.006508,0.054341,0.066418,0.168421,0.057483,0.733991,0.571597,0.186911,0.222589,0.028333,0.069076,-0.028914,0.067529,0.001466,0.001024,WildType
0.000413,0.000073,0.000487,0.000116,0.000389,0.000078,0.000211,0.000011,0.000297,0.000106,0.00467,0.042647,0.05434,0.20126,0.044221,0.679901,0.657076,0.149093,0.171397,0.022652,0.053941,-0.026878,0.054574,0.00019,0.000312,HitMain1
0.000518,0.000022,0.000532,0.000029,0.000621,0.000119,0.000309,0.000027,0.000468,0.000181,0.006666,0.07057,0.068403,0.185231,0.058704,0.634043,0.66246,0.194975,0.247373,0.034735,0.079357,-0.023601,0.066363,0.000386,0.000199,WildType
0.000486,0.00001,0.000487,0.000009,0.000607,0.000116,0.000375,0.000048,0.000502,0.000149,0.008182,0.178734,0.012845,0.10396,0.057187,0.874662,0.23158,0.182846,0.283212,0.077671,0.122686,-0.001253,0.018772,0.000523,0.000108,NO_TET
0.000671,0.000189,0.000712,0.000158,0.000426,0.000084,0.000262,0.000012,0.000344,0.000103,0.005396,0.052847,0.065226,0.187063,0.056428,0.631094,0.67906,0.185335,0.224457,0.030243,0.068411,-0.027713,0.065186,0.001213,0.000545,WildType
0.000671,0.000189,0.000712,0.000158,0.000426,0.000084,0.000262,0.000012,0.000344,0.000103,0.005396,0.052847,0.065226,0.187063,0.056428,0.631094,0.67906,0.185335,0.224457,0.030243,0.068411,-0.027713,0.065186,0.001213,0.000545,WildType
0.00046,0.000014,0.000457,0.000013,0.000645,0.000153,0.000337,0.000021,0.000491,0.000191,0.005266,0.177502,0.042857,0.166307,0.052939,0.748699,0.469938,0.205488,0.301851,0.074126,0.117584,-0.007393,0.045397,0.000131,0.000084,NO_TET
0.001295,0.000188,0.001278,0.000151,0.000691,0.000131,0.000407,0.000026,0.000547,0.000173,0.009653,0.102872,0.076367,0.171572,0.075447,0.708043,0.52466,0.239591,0.305056,0.050353,0.108764,-0.025068,0.079407,0.000271,0.001815,WildType
0.000354,0.000036,0.000482,0.000182,0.000368,0.000059,0.000209,0.000015,0.000279,0.00009,0.002886,0.05091,0.052581,0.218884,0.040607,0.49383,0.795505,0.156837,0.191961,0.023671,0.055356,-0.02278,0.052803,0.000933,0.00061,HitMain2
0.000424,0.000008,0.000424,0.000008,0.000578,0.000088,0.000325,0.000024,0.000445,0.000143,0.005082,0.246791,0.005648,0.129211,0.046717,0.835352,0.278118,0.182568,0.292084,0.098131,0.12828,-0.000912,0.016264,0.000189,0.000209,NO_TET
0.000806,0.00012,0.000842,0.000105,0.000969,0.000399,0.000327,0.000031,0.000631,0.000426,0.006027,0.074099,0.068202,0.157571,0.060057,0.694663,0.597087,0.204747,0.258958,0.036189,0.082285,-0.023879,0.068424,0.001053,0.000436,Mitotic
0.000598,0.000011,0.0006,0.000011,0.000893,0.000167,0.000459,0.00003,0.000689,0.000252,0.013449,0.196283,0.009993,0.106713,0.079093,0.833096,0.22856,0.22192,0.341824,0.087279,0.152357,-0.000982,0.018287,0.000284,0.000143,NO_TET
0.000296,0.000023,0.000371,0.000107,0.000316,0.000067,0.000173,0.00001,0.000237,0.000086,0.002187,0.057127,0.043737,0.229422,0.031465,0.458709,0.824601,0.133472,0.165819,0.02409,0.051321,-0.018366,0.044154,0.000473,0.000521,HitMain1
0.000399,0.000038,0.000455,0.000081,0.000388,0.000085,0.000212,0.000017,0.000293,0.000108,0.002536,0.076069,0.046686,0.206868,0.034709,0.607818,0.716798,0.146024,0.19001,0.031008,0.062222,-0.016607,0.047441,0.000088,0.000353,HitMain1
0.000424,0.000008,0.000424,0.000008,0.000578,0.000088,0.000325,0.000024,0.000445,0.000143,0.005082,0.246791,0.005648,0.129211,0.046717,0.835352,0.278118,0.182568,0.292084,0.098131,0.12828,-0.000912,0.016264,0.000189,0.000209,NO_TET
0.000628,0.000134,0.000637,0.000107,0.000401,0.000053,0.000259,0.000015,0.000327,0.000082,0.003956,0.072838,0.060815,0.188092,0.050014,0.593502,0.708077,0.184801,0.232752,0.03595,0.074638,-0.022861,0.061409,0.000702,0.000741,WildType
